#Position (bp)	mapping quality
3877256.5	53.52846636653107
1.16317685E7	56.785126725877696
1.93862805E7	57.45397158415533
2.71407925E7	59.04179805182921
3.48953045E7	59.531897568773196
4.26498165E7	59.426142476864925
5.04043285E7	59.28911989111064
5.81588405E7	59.50660318961031
6.59133525E7	59.41314038117847
7.36678645E7	59.38500203753026
8.14223765E7	59.00772658433694
8.91768885E7	59.35550476176817
9.69314005E7	59.50819932806379
1.046859125E8	57.70605847770695
1.124404245E8	58.11020592467413
1.201949365E8	46.81463196135278
1.279494485E8	0.0
1.357039605E8	0.0
1.434584725E8	37.065137632733844
1.512129845E8	49.42504714889314
1.589674965E8	57.833555700697985
1.667220085E8	59.46769880775709
1.744765205E8	59.281637208926426
1.822310325E8	59.4258856796494
1.899855445E8	59.43965835489235
1.977400565E8	59.28374314394672
2.054945685E8	58.22025377757757
2.132490805E8	59.50192937439717
2.210035925E8	58.48675811535217
2.287581045E8	58.38682963614222
2.365126165E8	59.27005360352101
2.442671285E8	58.89209618907281
2.48697503E8	52.24462825466865
2.52574759E8	58.9440765856122
2.597761525E8	59.52674891927514
2.675306645E8	59.37394089545138
2.752851765E8	59.61346145020034
2.830396885E8	52.63207351611869
2.907942005E8	59.46782137427431
2.985487125E8	59.68886816887817
3.063032245E8	59.45667484917589
3.140577365E8	59.55605796378573
3.218122485E8	59.2922691438929
3.295667605E8	59.34869433614698
3.373212725E8	36.80802163812439
3.450757845E8	28.81956420249271
3.528302965E8	59.07953201278566
3.605848085E8	49.827678216135055
3.683393205E8	59.30415494007313
3.760938325E8	59.31384264241301
3.838483445E8	55.42130292815988
3.916028565E8	59.60052450099152
3.993573685E8	59.3474672654325
4.071118805E8	59.2664838560112
4.148663925E8	59.3574768373739
4.226209045E8	59.381303280140706
4.303754165E8	59.38971287872522
4.381299285E8	59.52514995095263
4.458844405E8	59.31749220616314
4.536389525E8	59.54041723468228
4.613934645E8	59.41593061688196
4.691479765E8	59.60562239017481
4.769024885E8	59.56255548667652
4.846570005E8	59.33021645566281
4.904921255E8	58.1234436051032
4.943693815E8	59.269238955724134
5.001660245E8	59.443337237763515
5.079205365E8	59.47178552292671
5.156750485E8	59.32718811844362
5.234295605E8	59.52958852781548
5.311840725E8	59.334000002602245
5.389385845E8	59.478294443386794
5.466930965E8	59.454832797507045
5.544476085E8	59.422085576531515
5.622021205E8	59.65601337207556
5.699566325E8	57.29028527299613
5.777111445E8	59.577330861606455
5.854656565E8	56.551390384397386
5.932201685E8	59.447000567196
6.009746805E8	59.2764929708217
6.087291925E8	59.449346236424624
6.164837045E8	59.32245891223083
6.242382165E8	59.1345093279553
6.319927285E8	59.37423360126658
6.397472405E8	59.58781800617884
6.475017525E8	59.31415796502866
6.552562645E8	59.455832803966935
6.630107765E8	59.57181615652446
6.707652885E8	59.48462211449336
6.785198005E8	59.4627473598792
6.862743125E8	57.7023043149172
6.903119965E8	39.2222063957458
6.941892525E8	58.28789596475443
7.017833365E8	57.17409437700176
7.095378485E8	59.34739530528592
7.172923605E8	59.61011767587096
7.250468725E8	59.63396865531906
7.328013845E8	59.53995273012511
7.405558965E8	25.654614603997832
7.483104085E8	59.26111524360822
7.560649205E8	56.88359807148113
7.638194325E8	59.018311411296324
7.715739445E8	59.316481444046225
7.793284565E8	59.3166958486916
7.870829685E8	59.317362782811344
7.948374805E8	59.317288495892555
8.025919925E8	59.437117631416434
8.103465045E8	58.90412209351888
8.181010165E8	59.39680675337899
8.258555285E8	59.122464903252016
8.336100405E8	59.213380997234765
8.413645525E8	59.383477409102845
8.491190645E8	59.49234126872258
8.568735765E8	58.850381742887194
8.646280885E8	59.40799404993687
8.723826005E8	59.5185678476178
8.789432785E8	56.25310593017154
8.828205345E8	55.814871994083624
8.878916245E8	59.436795959648336
8.956461365E8	58.05455911054818
9.034006485E8	58.66112459922577
9.111551605E8	59.418554005499026
9.189096725E8	58.723481618834256
9.266641845E8	57.46899437184877
9.344186965E8	55.93859995558415
9.421732085E8	59.32974928577616
9.499277205E8	48.36768434039506
9.576822325E8	59.389544796697756
9.654367445E8	59.344543943636474
9.731912565E8	59.49930009453626
9.809457685E8	58.76348846708117
9.887002805E8	59.355745926186074
9.964547925E8	59.58933402751172
1.0042093045E9	59.301502289503965
1.0119638165E9	59.44765374334236
1.0197183285E9	59.525331147979244
1.0274728405E9	59.41232298791047
1.0352273525E9	59.30314631899731
1.0429818645E9	59.58809004608671
1.0507363765E9	59.51839734009646
1.0584908885E9	56.8250223360143
1.0624550525E9	4.0741092631418265
1.0663323085E9	58.77358673927185
1.0739999125E9	59.64561557727713
1.0817544245E9	59.56021222438765
1.0895089365E9	58.63488859453971
1.0972634485E9	59.10566951592638
1.1050179605E9	59.5012029128474
1.1127724725E9	59.48771201636723
1.1205269845E9	57.82617538287732
1.1282814965E9	58.15528365785868
1.1360360085E9	59.33767164230343
1.1437905205E9	59.00460048991026
1.1515450325E9	59.36175901430476
1.1592995445E9	59.44417962293503
1.1670540565E9	59.400287993595356
1.1748085685E9	59.4033609505969
1.1825630805E9	59.415889709209736
1.1903175925E9	59.51038667170572
1.1980721045E9	59.53397824036667
1.2058266165E9	59.56476826413698
1.2135811285E9	59.63760479769681
1.2213356405E9	58.45111456726613
1.2290901525E9	59.08327911890336
1.233312218E9	48.91679252150108
1.237189474E9	57.84901183676693
1.2445991765E9	59.43320204445012
1.2523536885E9	59.57391768481933
1.2601082005E9	59.402710044073125
1.2678627125E9	58.981319138416026
1.2756172245E9	59.380894595157066
1.2833717365E9	59.373903945657396
1.2911262485E9	46.58395086932185
1.2988807605E9	49.25476393615809
1.3066352725E9	51.75215238423542
1.3143897845E9	59.58683326353395
1.3221442965E9	59.34963861449045
1.3298988085E9	59.30638847378101
1.3376533205E9	56.87507016343172
1.3454078325E9	59.258610717932335
1.3531623445E9	59.489433271125804
1.3609168565E9	59.45913852984512
1.3686713685E9	59.56622727447315
1.3764258805E9	55.60928461839011
1.3841803925E9	58.265967931545006
1.3904266695E9	58.638032979531836
1.3943039255E9	55.9174086799906
1.3996894165E9	53.64808178328849
1.4074439285E9	57.12516698369702
1.4151984405E9	59.46390414417484
1.4229529525E9	59.571407051572834
1.4307074645E9	59.54582792033764
1.4384619765E9	24.955390418974982
1.4462164885E9	59.58994157196345
1.4539710005E9	59.3520581490579
1.4617255125E9	59.44500576920269
1.4694800245E9	59.38873735167626
1.4772345365E9	53.65272706772224
1.4849890485E9	59.309359530666356
1.4927435605E9	59.341711153034346
1.5004980725E9	59.574698417359905
1.5082525845E9	59.469249753215955
1.5160070965E9	59.45924976039119
1.5237616085E9	59.39840755962462
1.5315161205E9	59.403838965834595
1.5372765445E9	57.525829726551024
1.5411538005E9	58.09676097846389
1.5470251445E9	59.49684686626299
1.5547796565E9	59.47380012770545
1.5625341685E9	59.44629992054726
1.5702886805E9	59.27761512150373
1.5780431925E9	41.56197420505147
1.5857977045E9	16.021576129811063
1.5935522165E9	0.0
1.6013067285E9	10.678724113061605
1.6090612405E9	27.82500746312552
1.6168157525E9	59.54950592748491
1.6245702645E9	59.0866467988441
1.6323247765E9	59.18776850520865
1.6400792885E9	58.883713954158154
1.6478338005E9	59.50037191945597
1.6555883125E9	59.12086654908225
1.6633428245E9	59.51375788533375
1.6710973365E9	59.64402002304927
1.677673868E9	57.84241977123313
1.681551124E9	58.37273567807186
1.6866063605E9	59.375801239063485
1.6943608725E9	59.27105086679646
1.7021153845E9	58.50156965258368
1.7098698965E9	59.41244699362196
1.7176244085E9	46.16192739391514
1.7253789205E9	28.341916792356123
