#Insert size (bp)	insert size
476.0	715868.0
477.0	690400.0
478.0	682780.0
479.0	666632.0
480.0	652188.0
481.0	639338.0
482.0	630026.0
483.0	615698.0
484.0	602712.0
485.0	594960.0
486.0	579695.0
487.0	568724.0
488.0	558013.0
489.0	547036.0
490.0	537386.0
491.0	527365.0
492.0	514470.0
493.0	507145.0
494.0	495872.0
495.0	484438.0
496.0	475174.0
497.0	465556.0
498.0	455415.0
499.0	445681.0
500.0	439279.0
501.0	428683.0
502.0	418069.0
503.0	409704.0
504.0	402743.0
505.0	391731.0
506.0	382435.0
507.0	373934.0
508.0	366393.0
509.0	358422.0
510.0	351837.0
511.0	343619.0
512.0	337801.0
513.0	328667.0
514.0	324053.0
515.0	315423.0
516.0	306451.0
517.0	300356.0
518.0	292975.0
519.0	285988.0
520.0	280090.0
521.0	274769.0
522.0	268551.0
523.0	262761.0
524.0	258526.0
525.0	251997.0
526.0	245995.0
527.0	238648.0
528.0	234191.0
529.0	229107.0
530.0	222465.0
531.0	217528.0
532.0	212989.0
533.0	207774.0
534.0	203214.0
535.0	199822.0
536.0	193301.0
537.0	189417.0
538.0	184037.0
539.0	179697.0
540.0	173705.0
541.0	171003.0
542.0	166040.0
543.0	162881.0
544.0	159512.0
545.0	155324.0
546.0	150744.0
547.0	148851.0
548.0	143652.0
549.0	140169.0
550.0	136285.0
551.0	133250.0
552.0	130701.0
553.0	128028.0
554.0	124428.0
555.0	123321.0
556.0	118277.0
557.0	115236.0
558.0	112244.0
559.0	109381.0
560.0	107473.0
561.0	103897.0
562.0	101202.0
563.0	98983.0
564.0	96781.0
565.0	94187.0
566.0	91771.0
567.0	89916.0
568.0	86981.0
569.0	85572.0
570.0	83558.0
571.0	80996.0
572.0	78592.0
573.0	76033.0
574.0	75272.0
575.0	79539.0
576.0	71437.0
577.0	68759.0
578.0	67383.0
579.0	65633.0
580.0	64173.0
581.0	62266.0
582.0	60621.0
583.0	59767.0
584.0	57804.0
585.0	56225.0
586.0	54840.0
587.0	53607.0
588.0	52512.0
589.0	50956.0
590.0	50394.0
591.0	48666.0
592.0	47334.0
593.0	46633.0
594.0	45266.0
595.0	43826.0
596.0	43039.0
597.0	41963.0
598.0	41404.0
599.0	39974.0
600.0	39461.0
601.0	38781.0
602.0	37398.0
603.0	37007.0
604.0	36069.0
605.0	34420.0
606.0	33989.0
607.0	32780.0
608.0	32530.0
609.0	32633.0
610.0	30357.0
611.0	30461.0
612.0	29086.0
613.0	28366.0
614.0	27518.0
615.0	27115.0
616.0	26620.0
617.0	25663.0
618.0	25419.0
619.0	24988.0
620.0	24040.0
621.0	23407.0
622.0	23085.0
623.0	22709.0
624.0	21919.0
625.0	21463.0
626.0	21160.0
627.0	20528.0
628.0	20173.0
629.0	19909.0
630.0	19041.0
631.0	18613.0
632.0	18142.0
633.0	18727.0
634.0	17402.0
635.0	17199.0
636.0	17091.0
637.0	16305.0
638.0	15876.0
639.0	15370.0
640.0	15380.0
641.0	14813.0
642.0	14374.0
643.0	14356.0
644.0	14032.0
645.0	13810.0
646.0	14288.0
647.0	13156.0
648.0	12934.0
649.0	12901.0
650.0	12649.0
651.0	12206.0
652.0	12101.0
653.0	11711.0
654.0	12247.0
655.0	11574.0
656.0	11417.0
657.0	10929.0
658.0	10936.0
659.0	10562.0
660.0	10458.0
661.0	11328.0
662.0	10538.0
663.0	10761.0
664.0	9970.0
665.0	11097.0
666.0	9763.0
667.0	9724.0
668.0	9285.0
669.0	9784.0
670.0	8957.0
671.0	8577.0
672.0	8508.0
673.0	8472.0
674.0	7987.0
675.0	7790.0
676.0	7787.0
677.0	7626.0
678.0	7418.0
679.0	7626.0
680.0	7265.0
681.0	7196.0
682.0	7053.0
683.0	7238.0
684.0	6707.0
685.0	6765.0
686.0	6725.0
687.0	7300.0
688.0	6920.0
689.0	5830.0
690.0	5738.0
691.0	6162.0
692.0	5542.0
693.0	5612.0
694.0	5170.0
695.0	4949.0
696.0	4523.0
697.0	4330.0
698.0	4315.0
699.0	4538.0
700.0	4312.0
701.0	3808.0
702.0	3688.0
703.0	3473.0
704.0	3492.0
705.0	3411.0
706.0	2807.0
707.0	2607.0
708.0	2637.0
709.0	2473.0
710.0	2439.0
711.0	2424.0
712.0	2371.0
713.0	2466.0
714.0	2210.0
715.0	2275.0
716.0	2177.0
717.0	2195.0
718.0	2094.0
719.0	2077.0
720.0	2023.0
721.0	1959.0
722.0	1993.0
723.0	1913.0
724.0	1892.0
725.0	1821.0
726.0	1725.0
727.0	1806.0
728.0	1708.0
729.0	1721.0
730.0	1664.0
731.0	1615.0
732.0	1622.0
733.0	1571.0
734.0	1581.0
735.0	1469.0
736.0	1530.0
737.0	1518.0
738.0	1436.0
739.0	1432.0
740.0	1376.0
741.0	1370.0
742.0	1362.0
743.0	1345.0
744.0	1345.0
745.0	1303.0
746.0	1298.0
747.0	1264.0
748.0	1249.0
749.0	1221.0
750.0	1103.0
751.0	1166.0
752.0	1167.0
753.0	1150.0
754.0	1168.0
755.0	1109.0
756.0	1157.0
757.0	1271.0
758.0	1037.0
759.0	1070.0
760.0	1047.0
761.0	1035.0
762.0	993.0
763.0	1003.0
764.0	985.0
765.0	966.0
766.0	946.0
767.0	888.0
768.0	838.0
769.0	862.0
770.0	825.0
771.0	875.0
772.0	770.0
773.0	858.0
774.0	828.0
775.0	881.0
776.0	855.0
777.0	967.0
778.0	810.0
779.0	788.0
780.0	791.0
781.0	673.0
782.0	766.0
783.0	760.0
784.0	762.0
785.0	698.0
786.0	758.0
787.0	706.0
788.0	892.0
789.0	690.0
790.0	645.0
791.0	647.0
792.0	621.0
793.0	690.0
794.0	628.0
795.0	626.0
796.0	614.0
797.0	685.0
798.0	622.0
799.0	639.0
