#Position (bp)	insert size	chromosomes
7.095378485E8	8802.312526745382	820.0
7.172923605E8	8066.28763565266	0.0
7.250468725E8	4265.106784658365	0.0
7.328013845E8	7308.188908689815	820.0
7.405558965E8	3216.6983545029184	0.0
7.483104085E8	4897.109280090456	0.0
7.560649205E8	2375.4642328047407	820.0
7.638194325E8	2957.793413544283	0.0
7.715739445E8	3771.922029644344	0.0
7.793284565E8	2548.958557494102	820.0
7.870829685E8	1975.971799574183	0.0
7.948374805E8	2509.367775889979	0.0
8.025919925E8	1495.8826397474486	820.0
8.103465045E8	1268.7354702949774	0.0
8.181010165E8	1716.4115174228505	0.0
8.258555285E8	923.052784064144	820.0
8.336100405E8	990.2599548752502	0.0
8.413645525E8	806.617716934257	0.0
8.491190645E8	571.8245076166932	820.0
8.568735765E8	538.5383799011317	0.0
8.646280885E8	434.4393199190699	0.0
8.723826005E8	403.45421317053007	820.0
8.789432785E8	374.5353783441456	0.0
8.828205345E8	7072.313145261707	0.0
8.878916245E8	7229.816527909594	820.0
8.956461365E8	6187.836105743291	0.0
9.034006485E8	10519.491861233508	0.0
9.111551605E8	4756.549598457154	820.0
9.189096725E8	4690.522719179769	0.0
9.266641845E8	4004.1300051828007	0.0
9.344186965E8	3432.5119233068854	820.0
9.421732085E8	3091.18390515718	0.0
9.499277205E8	4791.659454833196	0.0
9.576822325E8	3804.8271527037723	820.0
9.654367445E8	3069.9429989135983	0.0
9.731912565E8	2662.8611611815213	0.0
9.809457685E8	1665.818770104214	820.0
9.887002805E8	1523.5911658232483	0.0
9.964547925E8	1505.6619401729638	0.0
1.0042093045E9	835.0960468293724	820.0
1.0119638165E9	1331.0658387049477	0.0
1.0197183285E9	1201.1558866456041	0.0
1.0274728405E9	652.1289245835686	820.0
1.0352273525E9	526.8062634253619	0.0
1.0429818645E9	486.01885301358715	0.0
1.0507363765E9	409.5983235251994	820.0
1.0584908885E9	386.83068844676285	0.0
1.0624550525E9	364.9777909904868	0.0
1.0663323085E9	8392.872794381676	820.0
1.0739999125E9	8407.276443880211	0.0
1.0817544245E9	10061.383425361055	0.0
1.0895089365E9	6350.464527472038	820.0
1.0972634485E9	5716.365467998462	0.0
1.1050179605E9	4349.221669670182	0.0
1.1127724725E9	3387.5049992161507	820.0
1.1205269845E9	1980.3171468935834	0.0
1.1282814965E9	2542.502036842489	0.0
1.1360360085E9	1682.1390946540498	820.0
1.1437905205E9	1707.6916582376487	0.0
1.1515450325E9	2009.805358028125	0.0
1.1592995445E9	1417.3900364048925	820.0
1.1670540565E9	1956.7081268267118	0.0
1.1748085685E9	1079.83937661846	0.0
1.1825630805E9	868.4401761192104	820.0
1.1903175925E9	744.9943135707086	0.0
1.1980721045E9	532.3030566689777	0.0
1.2058266165E9	503.57923204274374	820.0
1.2135811285E9	389.31347257549334	0.0
1.2213356405E9	419.0668427360012	0.0
1.2290901525E9	384.9967534437769	820.0
1.233312218E9	364.250938705886	0.0
1.237189474E9	12116.413660744021	0.0
1.2445991765E9	4627.39838468181	820.0
1.2523536885E9	6292.658917385231	0.0
1.2601082005E9	4620.124708801111	0.0
1.2678627125E9	4750.66070243681	820.0
1.2756172245E9	3253.19038705526	0.0
1.2833717365E9	3136.068522998071	0.0
1.2911262485E9	3529.543924307416	820.0
1.2988807605E9	3011.151056790253	0.0
1.3066352725E9	5291.704538757655	0.0
1.3143897845E9	2238.3536227725467	820.0
1.3221442965E9	1864.30584447688	0.0
1.3298988085E9	2371.8773502207614	0.0
1.3376533205E9	3447.195661749705	820.0
1.3454078325E9	883.7262875899802	0.0
1.3531623445E9	1463.179396455634	0.0
1.3609168565E9	1091.5720969401327	820.0
1.3686713685E9	504.99251748475075	0.0
1.3764258805E9	476.0023371335373	0.0
1.3841803925E9	417.8472368910072	820.0
1.3904266695E9	375.4095902005597	0.0
1.3943039255E9	3976.240410639906	0.0
1.3996894165E9	6348.784631746876	820.0
1.4074439285E9	5195.340424779896	0.0
1.4151984405E9	4723.620272474218	0.0
1.4229529525E9	2748.1726793763137	820.0
1.4307074645E9	4546.983305327666	0.0
1.4384619765E9	847.5117840241576	0.0
1.4462164885E9	1781.9496919013036	820.0
1.4539710005E9	1660.485054529346	0.0
1.4617255125E9	1865.870715290563	0.0
1.4694800245E9	1050.8633963759764	820.0
1.4772345365E9	1293.4906007362035	0.0
1.4849890485E9	1052.8778723400878	0.0
1.4927435605E9	861.1736804794741	820.0
1.5004980725E9	689.3194438638184	0.0
1.5082525845E9	547.6981204708839	0.0
1.5160070965E9	625.065475553995	820.0
1.5237616085E9	426.43246819170986	0.0
1.5315161205E9	368.91579776905763	0.0
1.5372765445E9	405.14316210192845	820.0
1.5411538005E9	7096.518451071452	0.0
1.5470251445E9	7108.36149437909	0.0
1.5547796565E9	3660.181216719861	820.0
1.5625341685E9	2844.7189402526265	0.0
1.5702886805E9	3586.979002618336	0.0
1.5780431925E9	5694.411550914901	820.0
1.5857977045E9	4727.8374690425035	0.0
1.5935522165E9	0.0	0.0
1.6013067285E9	470.7394329507067	820.0
1.6090612405E9	1384.2215321369638	0.0
1.6168157525E9	1530.7751232565906	0.0
1.6245702645E9	1520.3487197565712	820.0
1.6323247765E9	1051.2511528517482	0.0
1.6400792885E9	1057.3999368624588	0.0
1.6478338005E9	673.9534329903368	820.0
1.6555883125E9	592.2964842499526	0.0
1.6633428245E9	438.37403781704876	0.0
1.6710973365E9	486.02001613772154	820.0
1.677673868E9	375.62457518534876	0.0
1.681551124E9	7430.1207891409185	0.0
1.6866063605E9	6314.124120718673	820.0
1.6943608725E9	4129.349814240333	0.0
1.7021153845E9	5433.8660713988875	0.0
1.7098698965E9	7785.4822220842925	820.0
1.7176244085E9	10395.919707503806	0.0
1.7253789205E9	1203.1156996447737	0.0
1.7331334325E9	2330.647280629869	820.0
1.7408879445E9	1631.6995531526034	0.0
1.7486424565E9	1753.9340059006195	0.0
1.7563969685E9	1403.855830363675	820.0
1.7641514805E9	802.9963639690276	0.0
1.7719059925E9	743.6362159480987	0.0
1.7796605045E9	637.3957090215297	820.0
1.7874150165E9	659.2362835523455	0.0
1.7951695285E9	653.5518553172824	0.0
1.8029240405E9	431.3493239580215	820.0
1.8106785525E9	375.13713403097154	0.0
1.8152318495E9	371.3548575661122	0.0
1.8191091055E9	6225.53161680285	820.0
1.8261875765E9	4274.274692698504	0.0
1.8339420885E9	2661.1199705773597	0.0
1.8416966005E9	3004.6244131377252	820.0
1.8494511125E9	2794.6823896180126	0.0
1.8572056245E9	2379.472353371733	0.0
1.8649601365E9	1880.2768671624397	820.0
1.8727146485E9	1317.6675007571862	0.0
1.8804691605E9	3490.6003224016154
1.8882236725E9	1846.7699555534218
1.8959781845E9	1011.9189732040842
1.9037326965E9	828.3424553521104
1.9114872085E9	634.487170657229
1.9192417205E9	462.9784654123486
1.9269962325E9	643.9754644231442
1.9347507445E9	421.30347665955304
1.9425052565E9	376.7670472202429
1.9486484595E9	367.34756196278744
1.9525257155E9	5774.065191499913
1.9580142805E9	5809.719804299399
1.9657687925E9	4364.224781305509
1.9735233045E9	3940.9948393177865
1.9812778165E9	3596.785380696776
1.9890323285E9	2187.7976392476007
1.9967868405E9	3926.038369081501
2.0045413525E9	3971.6312319868985
2.0122958645E9	2321.3067704240743
2.0200503765E9	2364.588551826399
2.0278048885E9	1227.5496337554398
2.0355594005E9	988.7790048590136
2.0433139125E9	1126.3937552475413
2.0510684245E9	768.9184273411026
2.0588229365E9	893.6662691215972
2.0665774485E9	638.3316017697514
2.0743319605E9	443.78726453225863
2.081487759E9	384.5876835667769
2.085365015E9	0.0
2.0898409845E9	0.0
2.0975954965E9	0.0
2.1053500085E9	2979.124304987781
2.1131045205E9	2195.423208631415
2.1208590325E9	1990.2395505603706
2.1286135445E9	1387.4044371275668
2.1363680565E9	953.9740728875706
2.1441225685E9	1167.1663335085934
2.1518770805E9	556.3394635077585
2.1596315925E9	670.8124552032126
2.1673861045E9	483.3959779726631
2.1751406165E9	497.5115514986477
2.1828951285E9	424.35480092117007
2.1906496405E9	384.38950748145845
2.197231538E9	368.6622092993843
2.201108794E9	0.0
2.2061586645E9	0.0
2.2139131765E9	0.0
2.2216676885E9	2018.9157186837397
2.2294222005E9	1404.8455887520283
2.2371767125E9	1774.5083117652562
2.2449312245E9	1131.2538832412365
2.2526857365E9	1575.2796180638961
2.2604402485E9	1055.5977384991138
2.2681947605E9	821.7071166588232
2.2759492725E9	696.8553028304883
2.2837037845E9	520.3056101475554
2.2914582965E9	439.7079400181928
2.2992128085E9	568.2586149736522
2.305187892E9	377.2337066756678
2.309065148E9	0.0
2.3147218325E9	0.0
2.3224763445E9	0.0
2.3302308565E9	2106.5648684723224
2.3379853685E9	4045.0327576332434
2.3457398805E9	1826.6623425584112
2.3534943925E9	1282.0813669198144
2.3612489045E9	1540.9149864782262
2.3690034165E9	868.7084263263662
2.3767579285E9	746.5382207924044
2.3845124405E9	601.3922828020982
2.3922669525E9	527.3936491013434
2.4000214645E9	418.9165595024105
2.406857916E9	371.03762250359813
2.410735172E9	2748.689212705886
2.4155304885E9	5616.417255062534
2.4232850005E9	4078.356429921761
2.4310395125E9	2433.7164989280204
2.4387940245E9	2460.4763085208974
2.4465485365E9	34222.26121721684
2.4543030485E9	531.0945119802293
2.4620575605E9	1037.91927839227
2.4698120725E9	890.1381820089737
2.4775665845E9	622.3131600117885
2.4853210965E9	483.7272351455206
2.4930756085E9	398.12598553570496
2.4985623645E9	376.4653925899216
2.5024396205E9	4363.211388842442
2.5085846325E9	3757.093222258535
2.5163391445E9	2719.1654921788086
2.5240936565E9	1725.1916571997606
2.5318481685E9	2001.8849111438499
2.5396026805E9	1637.613416773366
2.5473571925E9	1645.2945596770164
2.5551117045E9	648.9462341292494
2.5628662165E9	476.318883534212
2.5706207285E9	415.4966947648447
2.5779325295E9	390.50405744698446
2.5818097855E9	1189.981454990179
2.5861297525E9	1577.8024125217325
2.5938842645E9	1910.1020966287906
2.6016387765E9	1169.7891877638526
2.6093932885E9	872.362783581414
2.6171478005E9	856.9037771158748
2.6249023125E9	577.3973752426193
2.6326568245E9	490.9818906620339
2.6404113365E9	467.6699377127839
2.6481658485E9	382.98255318196846
2.6557437135E9	366.735652774881
2.6596209695E9	1332.8655507965134
2.6636748725E9	4244.675512558726
2.6714293845E9	3555.9032421621473
2.6791838965E9	1578.4071997315962
2.6869384085E9	607.2961214688912
2.6946929205E9	894.7638148158051
2.7024474325E9	773.2917601523219
2.7102019445E9	516.594023559883
2.716326253E9	376.8985401680949
2.720203509E9	1404.576779266411
2.7257109685E9	1359.041888078339
2.7334654805E9	865.6232488451712
2.7412199925E9	903.3776561481191
2.7489745045E9	767.7900675740847
2.7567290165E9	624.4269235545312
2.7644835285E9	538.9180988779506
2.7722380405E9	415.9526934710485
2.778857061E9	383.56442164519865
2.782734317E9	0.0
2.7877470645E9	653.4335678317925
2.7955015765E9	602.3991114155224
2.8032560885E9	570.7353858372071
2.8110106005E9	397.2511794126341
2.8187651125E9	397.707802750075
2.8261855445E9	387.0726820116117
2.8300628005E9	0.0
2.8342741365E9	0.0
2.8420286485E9	367.4087118718455
2.8497831605E9	764.0724863556356
2.8575376725E9	775.3425497778608
2.8652921845E9	533.4392865130843
2.8730466965E9	432.540453818753
2.8789786195E9	371.33745784111386
2.8828558755E9	6846.10260595543
2.8885557205E9	5657.92366168015
2.8963102325E9	4436.914440184924
2.9040647445E9	4705.736004218666
2.9118192565E9	3646.164702496122
2.9195737685E9	2296.3761442092923
2.9273282805E9	4904.022680623645
2.9350827925E9	3051.4338551946516
2.9428373045E9	1203.0538788562187
2.9505918165E9	2631.1326665314386
2.9583463285E9	1347.6536256360223
2.9661008405E9	1115.740342168037
2.9738553525E9	1098.487563801345
2.9816098645E9	930.8308041085983
2.9893643765E9	576.2219945950658
2.9971188885E9	951.0431604193835
3.0048734005E9	804.9000451237622
3.0126279125E9	417.48682262689834
3.0203824245E9	499.20251864164186
3.0281369365E9	374.9675290015243
3.0341590195E9	372.5556013462463
3.0380362755E9	554.2473549249036
3.0436459605E9	496.8793143100455
3.0514004725E9	32200.003644716395
3.0591549845E9	449.8800333915155
3.0669094965E9	30163.52255995306
3.0746640085E9	0.0
3.0824185205E9	0.0
3.0901730325E9	0.0
3.0948638505E9	369.91727139376746
3.095685697E9	371.7572309810952
3.0956961125E9	319.8718209562564
3.0957057475E9	363.5117182887621
3.095723208E9	365.04667328699105
3.0957468575E9	366.6670571173583
3.0957743915E9	372.4837581209395
3.0958051445E9	362.56475924633634
3.0958392935E9	363.3605382477695
3.0958746045E9	364.68707753479123
3.0959108895E9	364.20633472367047
3.095947426E9	366.3552546744036
3.095984339E9	366.1410788381743
3.0960216755E9	366.4414084194157
3.0960595015E9	366.4441087613293
3.0960978295E9	367.7842465753425
3.0961365375E9	366.5712912528036
3.0961758875E9	367.7423411802644
3.096215745E9	365.6500857632933
3.096255679E9	365.6438244853738
3.0962957E9	368.778273477582
3.096336017E9	366.94448999423037
3.0963766085E9	366.7798733573909
3.096417435E9	364.3436642896325
3.096458902E9	365.7813463981129
3.0965008355E9	366.1238615664845
3.0965428785E9	365.9163237682729
3.096585625E9	365.10218879175983
3.096629057E9	366.74828060522697
3.096672664E9	360.7832599799243
3.096717443E9	365.4215014742572
3.096763347E9	364.68074895227795
3.0968269725E9	369.55957860284343
3.09691267E9	365.1052449755126
3.097004057E9	351.94236559768467
3.097103618E9	364.90558066417765
3.0972210215E9	366.0765429706424
3.0973497685E9	360.4695920116767
3.0974831875E9	362.2075450203742
3.097629745E9	366.7995765702188
3.097787028E9	369.3585756141537
3.097947186E9	367.00004992760495
3.0981086605E9	371.15330930049714
3.098271681E9	365.05160846378806
3.0984370835E9	366.44712539212526
3.0986053035E9	354.9074639895242
3.098776315E9	364.5620870820086
3.0989485365E9	402.8131735803089
3.099120956E9	367.01275876637095
3.0992945225E9	365.7092358790279
3.0994714155E9	365.52489929565854
3.099650861E9	367.8296895926889
3.099830935E9	365.06410763751484
3.1000126105E9	367.0160064729473
3.1001974875E9	352.98193266281675
3.100384347E9	362.90970695555603
3.100571295E9	365.5962611334051
3.100759707E9	365.0003468163543
3.100950336E9	366.1305890702626
3.101151657E9	462.5997204950074
3.1015309915E9	366.38086114152424
