#Insert size (bp)	insert size
400.0	2273101.0
401.0	2248470.0
402.0	2228874.0
403.0	2202506.0
404.0	2188521.0
405.0	2172601.0
406.0	2148358.0
407.0	2123185.0
408.0	2105714.0
409.0	2083868.0
410.0	2057271.0
411.0	2032892.0
412.0	2005776.0
413.0	1982453.0
414.0	1961948.0
415.0	1938301.0
416.0	1916401.0
417.0	1902959.0
418.0	1876472.0
419.0	1857988.0
420.0	1831696.0
421.0	1805347.0
422.0	1778367.0
423.0	1758619.0
424.0	1733314.0
425.0	1710666.0
426.0	1690458.0
427.0	1670646.0
428.0	1653534.0
429.0	1632113.0
430.0	1607633.0
431.0	1580833.0
432.0	1554724.0
433.0	1531298.0
434.0	1514459.0
435.0	1498414.0
436.0	1471851.0
437.0	1472111.0
438.0	1435616.0
439.0	1414901.0
440.0	1402819.0
441.0	1372370.0
442.0	1349474.0
443.0	1324217.0
444.0	1301879.0
445.0	1287355.0
446.0	1264301.0
447.0	1243928.0
448.0	1225119.0
449.0	1208826.0
450.0	1186247.0
451.0	1164658.0
452.0	1149119.0
453.0	1122090.0
454.0	1105488.0
455.0	1084816.0
456.0	1065681.0
457.0	1049308.0
458.0	1030382.0
459.0	1017665.0
460.0	995238.0
461.0	982806.0
462.0	960862.0
463.0	946108.0
464.0	925613.0
465.0	909955.0
466.0	894983.0
467.0	880555.0
468.0	863110.0
469.0	849015.0
470.0	834116.0
471.0	819314.0
472.0	801438.0
473.0	786085.0
474.0	770795.0
475.0	756855.0
476.0	758680.0
477.0	730430.0
478.0	718321.0
479.0	701226.0
480.0	686485.0
481.0	676215.0
482.0	660459.0
483.0	646864.0
484.0	632373.0
485.0	624318.0
486.0	606369.0
487.0	594702.0
488.0	584535.0
489.0	570183.0
490.0	559904.0
491.0	549380.0
492.0	536818.0
493.0	526074.0
494.0	514493.0
495.0	503950.0
496.0	491085.0
497.0	481562.0
498.0	472684.0
499.0	463716.0
500.0	455611.0
501.0	440077.0
502.0	432571.0
503.0	422549.0
504.0	409999.0
505.0	402642.0
506.0	394489.0
507.0	386307.0
508.0	376637.0
509.0	368637.0
510.0	360813.0
511.0	354275.0
512.0	347924.0
513.0	337646.0
514.0	332056.0
515.0	323200.0
516.0	314919.0
517.0	306768.0
518.0	300818.0
519.0	294085.0
520.0	287868.0
521.0	280138.0
522.0	272989.0
523.0	269497.0
524.0	262667.0
525.0	255618.0
526.0	252528.0
527.0	243697.0
528.0	238521.0
529.0	233071.0
530.0	226948.0
531.0	220240.0
532.0	213835.0
533.0	211099.0
534.0	205968.0
535.0	202606.0
536.0	194706.0
537.0	191088.0
538.0	185797.0
539.0	180659.0
540.0	175714.0
541.0	172473.0
542.0	167484.0
543.0	163829.0
544.0	158955.0
545.0	156951.0
546.0	151638.0
547.0	149661.0
548.0	145474.0
549.0	141650.0
550.0	137325.0
551.0	133865.0
552.0	131426.0
553.0	128138.0
554.0	125591.0
555.0	124462.0
556.0	117571.0
557.0	115311.0
558.0	113095.0
559.0	110426.0
560.0	107318.0
561.0	104374.0
562.0	102348.0
563.0	99110.0
564.0	97314.0
565.0	93873.0
566.0	91822.0
567.0	89640.0
568.0	86812.0
569.0	85146.0
570.0	83468.0
571.0	80377.0
572.0	77983.0
573.0	76752.0
574.0	74901.0
575.0	81005.0
576.0	71111.0
577.0	68876.0
578.0	67159.0
579.0	65463.0
580.0	63653.0
581.0	62612.0
582.0	60473.0
583.0	59335.0
584.0	57557.0
585.0	56709.0
586.0	55657.0
587.0	53579.0
588.0	53125.0
589.0	51488.0
590.0	50605.0
591.0	49213.0
592.0	48162.0
593.0	47270.0
594.0	44655.0
595.0	44119.0
596.0	43388.0
597.0	42015.0
598.0	41283.0
599.0	40019.0
600.0	39832.0
601.0	38842.0
602.0	37255.0
603.0	37119.0
604.0	36197.0
605.0	35193.0
606.0	34164.0
607.0	33493.0
608.0	32337.0
609.0	33042.0
610.0	30893.0
611.0	30925.0
612.0	29632.0
613.0	28551.0
614.0	28000.0
615.0	27876.0
616.0	26969.0
617.0	26430.0
618.0	25766.0
619.0	25725.0
620.0	24563.0
621.0	23628.0
622.0	23611.0
623.0	22905.0
624.0	22071.0
625.0	21626.0
626.0	21625.0
627.0	20739.0
628.0	20387.0
629.0	19941.0
630.0	19182.0
631.0	19213.0
632.0	18599.0
633.0	19390.0
634.0	17870.0
635.0	17902.0
636.0	17311.0
637.0	16922.0
638.0	16586.0
639.0	15963.0
640.0	16025.0
641.0	15612.0
642.0	14828.0
643.0	14696.0
644.0	14715.0
645.0	14227.0
646.0	14831.0
647.0	14001.0
648.0	13325.0
649.0	13494.0
650.0	12846.0
651.0	12536.0
652.0	12477.0
653.0	12282.0
654.0	12548.0
655.0	12040.0
656.0	11558.0
657.0	11544.0
658.0	11479.0
659.0	11008.0
660.0	10791.0
661.0	11682.0
662.0	11121.0
663.0	11333.0
664.0	10657.0
665.0	11601.0
666.0	10193.0
667.0	10506.0
668.0	10133.0
669.0	10670.0
670.0	9532.0
671.0	9166.0
672.0	9121.0
673.0	9176.0
674.0	8650.0
675.0	8555.0
676.0	8316.0
677.0	8064.0
678.0	8089.0
679.0	7970.0
680.0	7630.0
681.0	7393.0
682.0	6905.0
683.0	6700.0
684.0	6383.0
685.0	6521.0
686.0	6089.0
687.0	6248.0
688.0	6478.0
689.0	5721.0
690.0	5313.0
691.0	4931.0
692.0	4839.0
693.0	4870.0
694.0	4626.0
695.0	4433.0
696.0	3877.0
697.0	3644.0
698.0	3775.0
699.0	3499.0
700.0	3469.0
701.0	3338.0
702.0	3350.0
703.0	3238.0
704.0	3123.0
705.0	3105.0
706.0	2958.0
707.0	3120.0
708.0	2958.0
709.0	2905.0
710.0	2711.0
711.0	2625.0
712.0	2670.0
713.0	2578.0
714.0	2430.0
715.0	2581.0
716.0	2345.0
717.0	2403.0
718.0	2412.0
719.0	2347.0
720.0	2235.0
721.0	2147.0
722.0	2198.0
723.0	2095.0
724.0	2053.0
725.0	2135.0
726.0	2004.0
727.0	1958.0
728.0	1963.0
729.0	1933.0
730.0	1791.0
731.0	1865.0
732.0	1844.0
733.0	1782.0
734.0	1775.0
735.0	1715.0
736.0	1756.0
737.0	1715.0
738.0	1646.0
739.0	1662.0
740.0	1586.0
741.0	1636.0
742.0	1517.0
743.0	1524.0
744.0	1530.0
745.0	1473.0
746.0	1491.0
747.0	1414.0
748.0	1464.0
749.0	1454.0
750.0	1372.0
751.0	1339.0
752.0	1396.0
753.0	1389.0
754.0	1284.0
755.0	1325.0
756.0	1297.0
757.0	1407.0
758.0	1333.0
759.0	1199.0
760.0	1221.0
761.0	1163.0
762.0	1105.0
763.0	1182.0
764.0	1154.0
765.0	1094.0
766.0	1066.0
767.0	1074.0
768.0	929.0
769.0	1066.0
770.0	1037.0
771.0	991.0
772.0	979.0
773.0	910.0
774.0	1002.0
775.0	900.0
776.0	897.0
777.0	1057.0
778.0	934.0
779.0	865.0
780.0	1012.0
781.0	831.0
782.0	875.0
783.0	857.0
784.0	856.0
785.0	831.0
786.0	889.0
787.0	860.0
788.0	1031.0
789.0	795.0
790.0	772.0
791.0	745.0
792.0	733.0
793.0	753.0
794.0	796.0
795.0	802.0
796.0	687.0
797.0	747.0
798.0	698.0
799.0	731.0
800.0	734.0
801.0	717.0
802.0	628.0
803.0	662.0
804.0	666.0
805.0	588.0
806.0	596.0
807.0	589.0
808.0	623.0
809.0	574.0
810.0	679.0
811.0	693.0
812.0	577.0
813.0	607.0
814.0	739.0
815.0	587.0
816.0	575.0
817.0	546.0
818.0	622.0
819.0	605.0
820.0	588.0
