#Position (bp)	Coverage
1.5857977045E9	15.523598003330191
1.5935522165E9	0.0
1.6013067285E9	1.7928260347008296
1.6090612405E9	54.18608301850587
1.6168157525E9	36.337838022560284
1.6245702645E9	35.73129837183823
1.6323247765E9	36.90218688165032
1.6400792885E9	37.90868735518109
1.6478338005E9	36.12821193648291
1.6555883125E9	37.977128154550535
1.6633428245E9	38.17964302589254
1.6710973365E9	38.071291913662655
1.677673868E9	36.579703516739954
1.681551124E9	36.796010205601874
1.6866063605E9	37.39391376272292
1.6943608725E9	37.99630021850505
1.7021153845E9	35.66125424784951
1.7098698965E9	38.101711880773415
1.7176244085E9	35.748551423996766
1.7253789205E9	139.71587702746478
1.7331334325E9	34.014169557026925
1.7408879445E9	35.80076902324737
1.7486424565E9	37.64503440061734
1.7563969685E9	38.38535371406995
1.7641514805E9	36.97673676950916
1.7719059925E9	39.141248733640495
1.7796605045E9	38.711912496879236
1.7874150165E9	37.35070782016973
1.7951695285E9	37.792021212940284
1.8029240405E9	37.306535214595065
1.8106785525E9	34.937608710902765
1.8152318495E9	44.73725632025277
1.8191091055E9	37.06222075055877
1.8261875765E9	38.36980496000264
1.8339420885E9	37.25643431849741
1.8416966005E9	34.748337097163564
1.8494511125E9	37.983034264438565
1.8572056245E9	35.440262520710526
1.8649601365E9	47.972391299413815
1.8727146485E9	29.36405475934527
1.8804691605E9	39.09355946576651
1.8882236725E9	38.00460815587106
1.8959781845E9	37.55518928850713
1.9037326965E9	36.094596797322644
1.9114872085E9	35.86158393977597
1.9192417205E9	36.73111396307079
1.9269962325E9	38.531294554705696
1.9347507445E9	38.77370877754783
1.9425052565E9	38.02634259899269
1.9486484595E9	34.74031475581732
1.9525257155E9	38.89420123638607
1.9580142805E9	38.915142564741664
1.9657687925E9	38.31133371126384
1.9735233045E9	37.31802259123462
1.9812778165E9	38.794732666607516
1.9890323285E9	25.38923455144566
1.9967868405E9	38.69101640438495
2.0045413525E9	39.71206892193861
2.0122958645E9	37.121356959664254
2.0200503765E9	38.347644958186926
2.0278048885E9	36.032586705649564
2.0355594005E9	35.35396166773615
2.0433139125E9	39.17520999387195
2.0510684245E9	38.7288006002183
2.0588229365E9	39.42834958537687
2.0665774485E9	38.672501764134225
2.0743319605E9	39.02436852248085
2.081487759E9	35.719740097924614
2.085365015E9	0.0
2.0898409845E9	0.0
2.0975954965E9	0.0
2.1053500085E9	26.40101350026926
2.1131045205E9	38.674661152113764
2.1208590325E9	36.89457389452747
2.1286135445E9	39.40145685505419
2.1363680565E9	38.09237280179591
2.1441225685E9	35.05477353055873
2.1518770805E9	35.013699379148555
2.1596315925E9	37.27509351974695
2.1673861045E9	35.213724345258605
2.1751406165E9	34.275231246015224
2.1828951285E9	38.197319573430285
2.1906496405E9	36.13525609348467
2.197231538E9	34.37392756119434
2.201108794E9	0.0
2.2061586645E9	0.0
2.2139131765E9	0.0
2.2216676885E9	35.51544533040893
2.2294222005E9	36.3674318899758
2.2371767125E9	37.700385272471046
2.2449312245E9	35.27416231994999
2.2526857365E9	39.468441598903965
2.2604402485E9	38.74349178903843
2.2681947605E9	40.09358654677432
2.2759492725E9	39.45399375228254
2.2837037845E9	35.094972449588056
2.2914582965E9	38.80908379534392
2.2992128085E9	38.44020629538003
2.305187892E9	36.876645958735885
2.309065148E9	0.0
2.3147218325E9	0.0
2.3224763445E9	0.0
2.3302308565E9	40.0338531941146
2.3379853685E9	35.030495793932616
2.3457398805E9	37.916998903348144
2.3534943925E9	37.95493488178237
2.3612489045E9	38.32154724887911
2.3690034165E9	38.952345679521805
2.3767579285E9	38.73887692739401
2.3845124405E9	39.240845329789934
2.3922669525E9	36.16606383483577
2.4000214645E9	38.18028162184803
2.406857916E9	37.26673972706433
2.410735172E9	36.67752942208057
2.4155304885E9	36.97495432336684
2.4232850005E9	39.302647284574455
2.4310395125E9	40.18779002469788
2.4387940245E9	41.998700240582515
2.4465485365E9	21.38893975533212
2.4543030485E9	48.14008631361973
2.4620575605E9	37.35794734729922
2.4698120725E9	36.050231787635376
2.4775665845E9	38.13920295693656
2.4853210965E9	37.478820072752484
2.4930756085E9	38.1709368687546
2.4985623645E9	37.68400403852128
2.5024396205E9	37.74182407631156
2.5085846325E9	37.8619310925046
2.5163391445E9	37.911629900114924
2.5240936565E9	37.18425492152182
2.5318481685E9	38.25683408575549
2.5396026805E9	40.418086657161666
2.5473571925E9	38.64820171791597
2.5551117045E9	37.98052243648601
2.5628662165E9	38.56951836556575
2.5706207285E9	37.77162547430451
2.5779325295E9	37.40474225843598
2.5818097855E9	81.1236393493724
2.5861297525E9	37.72715175371448
2.5938842645E9	33.81682677130424
2.6016387765E9	36.87397130857493
2.6093932885E9	35.58314024144911
2.6171478005E9	35.61333994969638
2.6249023125E9	37.14228271230994
2.6326568245E9	36.677852455447876
2.6404113365E9	38.55111011498854
2.6481658485E9	34.99573293587011
2.6557437135E9	35.58681395413566
2.6596209695E9	34.999150848868084
2.6636748725E9	37.743732423136365
2.6714293845E9	38.68804935758691
2.6791838965E9	36.983740433956385
2.6869384085E9	41.02491272178056
2.6946929205E9	38.90040159845004
2.7024474325E9	38.37613649962757
2.7102019445E9	38.46561163358829
2.716326253E9	36.593810335984585
2.720203509E9	37.21298629281559
2.7257109685E9	37.459628923135334
2.7334654805E9	36.452310087340116
2.7412199925E9	38.585584366882145
2.7489745045E9	27.370816629079947
2.7567290165E9	38.311114741972155
2.7644835285E9	39.10787912895099
2.7722380405E9	38.21680629290405
2.778857061E9	36.013169438877775
2.782734317E9	0.0
2.7877470645E9	5.67606575371861
2.7955015765E9	41.56025717672498
2.8032560885E9	34.51564160323693
2.8110106005E9	37.48497816497028
2.8187651125E9	38.3481370587859
2.8261855445E9	37.539050558030425
2.8300628005E9	0.0
2.8342741365E9	0.0
2.8420286485E9	0.8046401888345779
2.8497831605E9	41.06764642314049
2.8575376725E9	38.24704855702074
2.8652921845E9	38.41485125047198
2.8730466965E9	38.53828274429132
2.8789786195E9	36.2921407702562
2.8828558755E9	31.95815430686787
2.8885557205E9	17.691946701481665
2.8963102325E9	19.355729799631494
2.9040647445E9	18.969570619015098
2.9118192565E9	17.923623433686092
2.9195737685E9	18.698473095405618
2.9273282805E9	18.785678454040692
2.9350827925E9	17.862571493860607
2.9428373045E9	22.881637426055953
2.9505918165E9	18.4520106487681
2.9583463285E9	18.239834563412888
2.9661008405E9	17.06177461586235
2.9738553525E9	17.145571636229334
2.9816098645E9	18.12195377349342
2.9893643765E9	18.622531243745577
2.9971188885E9	18.689006993605787
3.0048734005E9	17.629331413762724
3.0126279125E9	18.939839670117216
3.0203824245E9	17.77635291556709
3.0281369365E9	17.351730966436058
3.0341590195E9	20.44149061905692
3.0380362755E9	6.071276225461476
3.0436459605E9	22.92421534714241
3.0514004725E9	43.51405620366568
3.0591549845E9	23.348679581642276
3.0669094965E9	7.734295981487939
3.0746640085E9	0.0
3.0824185205E9	0.0
3.0901730325E9	0.0
3.0948638505E9	239.76515557511289
3.095685697E9	16133.736556219446
3.0956961125E9	57.6137963397466
3.0957057475E9	13912.569562899787
3.095723208E9	158.64771757143575
3.0957468575E9	158.03651500766816
3.0957743915E9	16.01491944223683
3.0958051445E9	98.59889427625355
3.0958392935E9	144.18715553750653
3.0958746045E9	16.715253955958836
3.0959108895E9	49.60985118884191
3.095947426E9	98.01034078197048
3.095984339E9	18.993678547410894
3.0960216755E9	52.729478905541626
3.0960595015E9	24.6705194737118
3.0960978295E9	18.23946807958028
3.0961365375E9	18.606979493241507
3.0961758875E9	18.538204393505254
3.096215745E9	33.30043326905257
3.096255679E9	20.953604246475876
3.0962957E9	25.620452335236767
3.096336017E9	196.3424539241568
3.0963766085E9	259.884851913805
3.096417435E9	21.90161215580108
3.096458902E9	62.05105763956788
3.0965008355E9	30.607788429436734
3.0965428785E9	202.71737995824634
3.096585625E9	79.5877575505872
3.096629057E9	16.450244698205548
3.096672664E9	69.56400631709047
3.096717443E9	114.24778162949397
3.096763347E9	77.8384449620165
3.0968269725E9	28.691120403394418
3.09691267E9	134.6122550924127
3.097004057E9	202.4610147913992
3.097103618E9	22.813835934343672
3.0972210215E9	18.256484958013306
3.0973497685E9	301.54471034696405
3.0974831875E9	192.20851304840326
3.097629745E9	103.26689704434449
3.097787028E9	19.584221801984054
3.097947186E9	86.47191694539768
3.0981086605E9	1923.4641228167761
3.098271681E9	15.657590462679387
3.0984370835E9	46.38276719138359
3.0986053035E9	1874.5258073631044
3.098776315E9	58.429953122004775
3.0989485365E9	499.6459482048127
3.099120956E9	15.712886493378539
3.0992945225E9	132.23982175178134
3.0994714155E9	113.54514559314278
3.099650861E9	203.39125619807115
3.099830935E9	19.81536671192264
3.1000126105E9	145.33038448079782
3.1001974875E9	367.61933125689023
3.100384347E9	58.85411616121074
3.100571295E9	12.68167455289117
3.100759707E9	96.20841566160315
3.100950336E9	99.47814528722665
3.101151657E9	443.4780819517647
3.1015309915E9	35.60123544281602
