#Position (bp)	mapping quality
3877256.5	53.492359742718854
1.16317685E7	56.801367467072815
1.93862805E7	57.44552116635789
2.71407925E7	59.04066782988593
3.48953045E7	59.53129711548776
4.26498165E7	59.416259274954406
5.04043285E7	59.283522805602075
5.81588405E7	59.513113068497
6.59133525E7	59.403727150649296
7.36678645E7	59.38286803236519
8.14223765E7	59.01015183650907
8.91768885E7	59.356788838726715
9.69314005E7	59.507920790758696
1.046859125E8	57.71565737470034
1.124404245E8	58.11384911140578
1.201949365E8	46.94782328010164
1.279494485E8	0.0
1.357039605E8	0.0
1.434584725E8	37.06825964081063
1.512129845E8	49.47347321528088
1.589674965E8	57.829885292558615
1.667220085E8	59.47144916753984
1.744765205E8	59.27733422104119
1.822310325E8	59.42271525761206
1.899855445E8	59.42450067325294
1.977400565E8	59.284708879559126
2.054945685E8	58.217104639759974
2.132490805E8	59.49349529495369
2.210035925E8	58.47383616008225
2.287581045E8	58.337804461790995
2.365126165E8	59.26366287521791
2.442671285E8	58.87723432568561
2.48697503E8	52.165739711188486
2.52574759E8	58.92070536317473
2.597761525E8	59.52504314103001
2.675306645E8	59.37583777455333
2.752851765E8	59.60876912565437
2.830396885E8	52.41791503287345
2.907942005E8	59.469390263290414
2.985487125E8	59.685788616538794
3.063032245E8	59.45284738899265
3.140577365E8	59.55267849372168
3.218122485E8	59.30246104277149
3.295667605E8	59.33966980760074
3.373212725E8	36.660032300195965
3.450757845E8	28.65687237947002
3.528302965E8	59.06975922689982
3.605848085E8	49.898523655914786
3.683393205E8	59.30975765954682
3.760938325E8	59.30963673833656
3.838483445E8	55.39597317495385
3.916028565E8	59.60323861746423
3.993573685E8	59.341292075294085
4.071118805E8	59.2628115620013
4.148663925E8	59.3539415502828
4.226209045E8	59.382606214050035
4.303754165E8	59.38546749660274
4.381299285E8	59.513927483352006
4.458844405E8	59.325319338401016
4.536389525E8	59.546603580480806
4.613934645E8	59.408154895535276
4.691479765E8	59.60962276325951
4.769024885E8	59.56939339105775
4.846570005E8	59.342631030624105
4.904921255E8	58.126073085412195
4.943693815E8	59.271472170355956
5.001660245E8	59.43378833338288
5.079205365E8	59.46611321769959
5.156750485E8	59.34109247802555
5.234295605E8	59.541738212631145
5.311840725E8	59.34248123208797
5.389385845E8	59.47287416397406
5.466930965E8	59.46073463799511
5.544476085E8	59.42001919309706
5.622021205E8	59.65935299470555
5.699566325E8	57.250863427241356
5.777111445E8	59.580846304200975
5.854656565E8	56.49201940239648
5.932201685E8	59.441064748954844
6.009746805E8	59.266205328036264
6.087291925E8	59.4516401166024
6.164837045E8	59.32711345427893
6.242382165E8	59.127246435949075
6.319927285E8	59.38670801182912
6.397472405E8	59.583029980083055
6.475017525E8	59.30892617552069
6.552562645E8	59.45723937212573
6.630107765E8	59.570018442612685
6.707652885E8	59.48307573821667
6.785198005E8	59.46190247874859
6.862743125E8	57.71793883237595
6.903119965E8	38.87327643758069
6.941892525E8	58.328385137107304
7.017833365E8	57.16036433069225
7.095378485E8	59.34881573646064
7.172923605E8	59.610783025692925
7.250468725E8	59.62712533683216
7.328013845E8	59.54103665500987
7.405558965E8	25.523501791866114
7.483104085E8	59.26251046982759
7.560649205E8	56.82479579493721
7.638194325E8	59.01758921086096
7.715739445E8	59.33296851216061
7.793284565E8	59.316005248236564
7.870829685E8	59.30613093494442
7.948374805E8	59.30529809135418
8.025919925E8	59.42993681501416
8.103465045E8	58.899333646181226
8.181010165E8	59.39338522474524
8.258555285E8	59.10844904968973
8.336100405E8	59.2157087037549
8.413645525E8	59.383028147165206
8.491190645E8	59.48880449578373
8.568735765E8	58.88241774706206
8.646280885E8	59.402007407656875
8.723826005E8	59.52621455213003
8.789432785E8	56.18733370009788
8.828205345E8	55.80090479934023
8.878916245E8	59.449182161466915
8.956461365E8	58.02583974509629
9.034006485E8	58.66098180958709
9.111551605E8	59.42821845951918
9.189096725E8	58.70110390788688
9.266641845E8	57.435157391027005
9.344186965E8	55.888029952220016
9.421732085E8	59.32903516062274
9.499277205E8	48.28979688359953
9.576822325E8	59.392311078489946
9.654367445E8	59.344241364996805
9.731912565E8	59.4887302180943
9.809457685E8	58.77086143197204
9.887002805E8	59.35500135176621
9.964547925E8	59.589415258418725
1.0042093045E9	59.30907665419496
1.0119638165E9	59.4435012874601
1.0197183285E9	59.51411696832598
1.0274728405E9	59.41524046824961
1.0352273525E9	59.29401092892435
1.0429818645E9	59.58530475333254
1.0507363765E9	59.520229238470684
1.0584908885E9	56.829419452498904
1.0624550525E9	4.166594503482187
1.0663323085E9	58.77708946855866
1.0739999125E9	59.645680764074925
1.0817544245E9	59.5671599735619
1.0895089365E9	58.643886852576394
1.0972634485E9	59.101535368069044
1.1050179605E9	59.51467145249448
1.1127724725E9	59.48640753282677
1.1205269845E9	57.82619503114364
1.1282814965E9	58.12750685291787
1.1360360085E9	59.33523583077503
1.1437905205E9	59.01862673771647
1.1515450325E9	59.36336135031818
1.1592995445E9	59.43445761500162
1.1670540565E9	59.38955274532125
1.1748085685E9	59.402837197223825
1.1825630805E9	59.403695780276685
1.1903175925E9	59.502338703172725
1.1980721045E9	59.53190440474309
1.2058266165E9	59.57040774698911
1.2135811285E9	59.63629923440638
1.2213356405E9	58.452634785446
1.2290901525E9	59.07540742393211
1.233312218E9	48.850659732803486
1.237189474E9	57.83668622056243
1.2445991765E9	59.432282494799296
1.2523536885E9	59.5649526535595
1.2601082005E9	59.40128192863531
1.2678627125E9	58.989184654899255
1.2756172245E9	59.377196090723764
1.2833717365E9	59.37527313455082
1.2911262485E9	46.472876198374806
1.2988807605E9	49.325644083700624
1.3066352725E9	51.698517302659326
1.3143897845E9	59.58027826557291
1.3221442965E9	59.345272794776236
1.3298988085E9	59.3053025410741
1.3376533205E9	56.87972623265849
1.3454078325E9	59.243844123657844
1.3531623445E9	59.482885281191756
1.3609168565E9	59.46351765430066
1.3686713685E9	59.57108500019104
1.3764258805E9	55.62125046971224
1.3841803925E9	58.2520049458684
1.3904266695E9	58.59895028089462
1.3943039255E9	55.92047688062696
1.3996894165E9	53.64210461919479
1.4074439285E9	57.11062871080413
1.4151984405E9	59.46842230501878
1.4229529525E9	59.57442628489732
1.4307074645E9	59.541128739535836
1.4384619765E9	25.185440351250794
1.4462164885E9	59.5909365107061
1.4539710005E9	59.33360218230862
1.4617255125E9	59.439682482363324
1.4694800245E9	59.40008893447036
1.4772345365E9	53.55106890795589
1.4849890485E9	59.29512426863112
1.4927435605E9	59.3268478007829
1.5004980725E9	59.57224289413187
1.5082525845E9	59.45713611972373
1.5160070965E9	59.45975363650518
1.5237616085E9	59.39558856662635
1.5315161205E9	59.40911274072221
1.5372765445E9	57.514895865016484
1.5411538005E9	58.089606025575264
1.5470251445E9	59.4996043033193
1.5547796565E9	59.4625572631153
1.5625341685E9	59.45549648990053
1.5702886805E9	59.28110672146825
1.5780431925E9	41.6365598443533
1.5857977045E9	16.00261002168612
1.5935522165E9	0.0
1.6013067285E9	10.65207033761072
1.6090612405E9	27.610791129620686
1.6168157525E9	59.54548912761172
