#Position (bp)	insert size	chromosomes
3877256.5	18252.248117374445	0.0
1.16317685E7	29566.837346286586	820.0
1.93862805E7	20780.626013929665	0.0
2.71407925E7	20279.62821250253	0.0
3.48953045E7	11605.324404929188	820.0
4.26498165E7	17503.991998136207	0.0
5.04043285E7	9911.546420613413	0.0
5.81588405E7	9232.966441062104	820.0
6.59133525E7	10042.999574425607	0.0
7.36678645E7	7417.5138128598055	0.0
8.14223765E7	5645.622674525945	820.0
8.91768885E7	6880.604925677272	0.0
9.69314005E7	5208.991762039033	0.0
1.046859125E8	3731.854454248706	820.0
1.124404245E8	6459.729151050392	0.0
1.201949365E8	1790.4503902025547	0.0
1.279494485E8	0.0	820.0
1.357039605E8	0.0	0.0
1.434584725E8	1808.479094050513	0.0
1.512129845E8	4807.302786472263	820.0
1.589674965E8	3208.7710256070495	0.0
1.667220085E8	2086.08700846907	0.0
1.744765205E8	1771.3205165355523	820.0
1.822310325E8	1303.620573157111	0.0
1.899855445E8	1631.82465494283	0.0
1.977400565E8	1769.2795636562055	820.0
2.054945685E8	1009.1672231533429	0.0
2.132490805E8	833.9605853687182	0.0
2.210035925E8	610.2124208763114	820.0
2.287581045E8	462.3486986824689	0.0
2.365126165E8	458.796949987119	0.0
2.442671285E8	376.353048454437	820.0
2.48697503E8	376.75573777303765	0.0
2.52574759E8	21382.027751969745	0.0
2.597761525E8	13080.540415795835	820.0
2.675306645E8	13734.654667718702	0.0
2.752851765E8	14581.111475799982	0.0
2.830396885E8	984612.5387243795	820.0
2.907942005E8	13213.591002618066	0.0
2.985487125E8	12901.828531964746	0.0
3.063032245E8	8309.754257403963	820.0
3.140577365E8	10427.37483184829	0.0
3.218122485E8	8632.108645481529	0.0
3.295667605E8	5560.227591778455	820.0
3.373212725E8	9001.784634961656	0.0
3.450757845E8	2347.7254231812244	0.0
3.528302965E8	5243.159992550503	820.0
3.605848085E8	7122.327661582531	0.0
3.683393205E8	3897.531780604876	0.0
3.760938325E8	4248.315268200869	820.0
3.838483445E8	2874.4171749610978	0.0
3.916028565E8	3487.575640814771	0.0
3.993573685E8	2300.3751721841677	820.0
4.071118805E8	3666.3015983467	0.0
4.148663925E8	1764.2336410560335	0.0
4.226209045E8	1553.6853837889196	820.0
4.303754165E8	1001.4186066891361	0.0
4.381299285E8	1149.5337186830207	0.0
4.458844405E8	901.3033981310721	820.0
4.536389525E8	975.0646780168177	0.0
4.613934645E8	599.6518262234521	0.0
4.691479765E8	843.5776702026716	820.0
4.769024885E8	417.4057421867258	0.0
4.846570005E8	397.35538402843525	0.0
4.904921255E8	372.67019540897735	820.0
4.943693815E8	11627.449330566902	0.0
5.001660245E8	9889.61063108351	0.0
5.079205365E8	8832.818097865318	820.0
5.156750485E8	5618.160674236146	0.0
5.234295605E8	10743.504050682639	0.0
5.311840725E8	6922.719714053722	820.0
5.389385845E8	9189.934386127645	0.0
5.466930965E8	5610.82575726887	0.0
5.544476085E8	5316.876039583307	820.0
5.622021205E8	6210.679684099803	0.0
5.699566325E8	4638.61401111381	0.0
5.777111445E8	5023.233931584456	820.0
5.854656565E8	5296.289510939801	0.0
5.932201685E8	2446.1590540552384	0.0
6.009746805E8	2104.3883768776914	820.0
6.087291925E8	1734.861633556974	0.0
6.164837045E8	2041.3691774372082	0.0
6.242382165E8	2049.963639420825	820.0
6.319927285E8	1736.3769327356122	0.0
6.397472405E8	774.5547883794876	0.0
6.475017525E8	1245.7482503795013	820.0
6.552562645E8	540.7846782067695	0.0
6.630107765E8	622.7021432853328	0.0
6.707652885E8	421.41375010237806	820.0
6.785198005E8	414.48975117608046	0.0
6.862743125E8	377.4932818009199	0.0
6.903119965E8	360.02527083649943	820.0
6.941892525E8	12492.562032989059	0.0
7.017833365E8	7475.418493437714	0.0
7.095378485E8	10963.273442838492	820.0
7.172923605E8	10569.89872377264	0.0
7.250468725E8	5898.853237386343	0.0
7.328013845E8	7451.757733630156	820.0
7.405558965E8	2882.334653759813	0.0
7.483104085E8	5040.587595644074	0.0
7.560649205E8	4543.802429970789	820.0
7.638194325E8	3323.951489585138	0.0
7.715739445E8	4151.679721795387	0.0
7.793284565E8	3081.477024383941	820.0
7.870829685E8	3033.925767465364	0.0
7.948374805E8	2238.987125130973	0.0
8.025919925E8	1761.5983850637135	820.0
8.103465045E8	1413.5814542766395	0.0
8.181010165E8	1798.1875009686662	0.0
8.258555285E8	1060.3718301298386	820.0
8.336100405E8	951.3886636241648	0.0
8.413645525E8	834.3954478092784	0.0
8.491190645E8	495.7081332995948	820.0
8.568735765E8	536.8927078248421	0.0
8.646280885E8	391.85117321584096	0.0
8.723826005E8	378.86604248427415	820.0
8.789432785E8	365.1587976730824	0.0
8.828205345E8	4827.858753239956	0.0
8.878916245E8	5988.381962566302	820.0
8.956461365E8	8462.181849938846	0.0
9.034006485E8	7598.010004471272	0.0
9.111551605E8	6377.8568230783	820.0
9.189096725E8	4069.482398527979	0.0
9.266641845E8	5183.931969323317	0.0
9.344186965E8	3590.3677618102906	820.0
9.421732085E8	3180.225748578758	0.0
9.499277205E8	3964.0142387995515	0.0
9.576822325E8	4193.323854533186	820.0
9.654367445E8	2647.8183206664326	0.0
9.731912565E8	2413.573637311063	0.0
9.809457685E8	1653.4432038595035	820.0
9.887002805E8	1283.2943685020919	0.0
9.964547925E8	1033.6212023550481	0.0
1.0042093045E9	1264.7831400666535	820.0
1.0119638165E9	1335.7926621424276	0.0
1.0197183285E9	1047.4211957079256	0.0
1.0274728405E9	562.6291048088223	820.0
1.0352273525E9	504.24296439870085	0.0
1.0429818645E9	546.424281249776	0.0
1.0507363765E9	406.0645005641014	820.0
1.0584908885E9	390.7100616761398	0.0
1.0624550525E9	364.4096609206289	0.0
1.0663323085E9	11218.784315986135	820.0
1.0739999125E9	7724.810643385755	0.0
1.0817544245E9	10069.084796756033	0.0
1.0895089365E9	8000.193695849406	820.0
1.0972634485E9	7349.737380565804	0.0
1.1050179605E9	4101.941128405769	0.0
1.1127724725E9	3099.253799642625	820.0
1.1205269845E9	1735.1430866860983	0.0
1.1282814965E9	2819.1998432485716	0.0
1.1360360085E9	2499.6512068780676	820.0
1.1437905205E9	1549.4337689367048	0.0
1.1515450325E9	2573.570681663217	0.0
1.1592995445E9	1784.245282804272	820.0
1.1670540565E9	1604.9441288168402	0.0
1.1748085685E9	1339.2624226598134	0.0
1.1825630805E9	1034.4498015153113	820.0
1.1903175925E9	626.4445040323795	0.0
1.1980721045E9	689.7235084069794	0.0
1.2058266165E9	459.06095713300977	820.0
1.2135811285E9	454.10596244483986	0.0
1.2213356405E9	429.7168623664728	0.0
1.2290901525E9	387.72887387076753	820.0
1.233312218E9	363.059756097561	0.0
1.237189474E9	13682.281737578916	0.0
1.2445991765E9	4595.026184088166	820.0
1.2523536885E9	6427.352909648321	0.0
1.2601082005E9	6040.474396001873	0.0
1.2678627125E9	4340.844218578344	820.0
1.2756172245E9	4302.119803602644	0.0
1.2833717365E9	3271.0443434445374	0.0
1.2911262485E9	4188.828141639698	820.0
1.2988807605E9	3755.6865011129407	0.0
1.3066352725E9	5045.320767424908	0.0
1.3143897845E9	2043.3721954658658	820.0
1.3221442965E9	1942.5471249931743	0.0
1.3298988085E9	2489.4479833762402	0.0
1.3376533205E9	3512.905319629022	820.0
1.3454078325E9	852.559410623001	0.0
1.3531623445E9	1729.903031219545	0.0
1.3609168565E9	779.6828001011315	820.0
1.3686713685E9	560.9571753974332	0.0
1.3764258805E9	480.95632608097924	0.0
1.3841803925E9	445.02464343350636	820.0
1.3904266695E9	373.3145244863341	0.0
1.3943039255E9	4229.209481115526	0.0
1.3996894165E9	7049.177205521451	820.0
1.4074439285E9	5620.224461512228	0.0
1.4151984405E9	4391.934663320697	0.0
1.4229529525E9	3264.8058019997184	820.0
1.4307074645E9	3617.6379670077126	0.0
1.4384619765E9	936.4003161265449	0.0
1.4462164885E9	2585.0406059625193	820.0
1.4539710005E9	1850.2301711542023	0.0
1.4617255125E9	2080.6987286027975	0.0
1.4694800245E9	1208.8040219391512	820.0
1.4772345365E9	1299.587804659632	0.0
1.4849890485E9	1046.9584217221525	0.0
1.4927435605E9	857.6830615149228	820.0
1.5004980725E9	664.4106500467659	0.0
1.5082525845E9	592.848978324547	0.0
1.5160070965E9	649.2164100769769	820.0
1.5237616085E9	454.13998363197794	0.0
1.5315161205E9	403.37739970990174	0.0
1.5372765445E9	377.18102972946986	820.0
1.5411538005E9	7623.55979647983	0.0
1.5470251445E9	8064.053386170276	0.0
1.5547796565E9	3317.44549434685	820.0
1.5625341685E9	3663.761374703828	0.0
1.5702886805E9	3914.4085376653816	0.0
1.5780431925E9	7117.078235047055	820.0
1.5857977045E9	5569.372236880931	0.0
1.5935522165E9	0.0	0.0
1.6013067285E9	3466.257955676832	820.0
1.6090612405E9	1253.9297973112461	0.0
1.6168157525E9	2103.1830381139516	0.0
1.6245702645E9	1899.9112585396313	820.0
1.6323247765E9	1303.146662375156	0.0
1.6400792885E9	824.8922710591345	0.0
1.6478338005E9	787.4382459826578	820.0
1.6555883125E9	566.7376050994291	0.0
1.6633428245E9	449.8036114238567	0.0
1.6710973365E9	449.89830054782504	820.0
1.677673868E9	385.43148062450393	0.0
1.681551124E9	9033.045966600457	0.0
1.6866063605E9	5558.387524589791	820.0
1.6943608725E9	5128.241301018422	0.0
1.7021153845E9	5815.898324800312	0.0
1.7098698965E9	8346.396657504029	820.0
1.7176244085E9	10003.85753349224	0.0
