#Position (bp)	mapping quality
3877256.5	53.4800921151414
1.16317685E7	56.80205305932306
1.93862805E7	57.46265568813766
2.71407925E7	59.060304183720746
3.48953045E7	59.54726125102357
4.26498165E7	59.435257944080014
5.04043285E7	59.28623672154996
5.81588405E7	59.52129521632087
6.59133525E7	59.42511983498598
7.36678645E7	59.40076470308543
8.14223765E7	59.012937181605544
8.91768885E7	59.3662068520757
9.69314005E7	59.50958929605145
1.046859125E8	57.720530813880536
1.124404245E8	58.14875642090337
1.201949365E8	46.85011937969256
1.279494485E8	0.0
1.357039605E8	0.0
1.434584725E8	37.0419229040506
1.512129845E8	49.421121785003585
1.589674965E8	57.85207886148857
1.667220085E8	59.474735921773615
1.744765205E8	59.28691508066551
1.822310325E8	59.43757120488521
1.899855445E8	59.45099679364017
1.977400565E8	59.28893572825176
2.054945685E8	58.20511025533967
2.132490805E8	59.50935571534653
2.210035925E8	58.50230879233394
2.287581045E8	58.41336836055116
2.365126165E8	59.2691627639036
2.442671285E8	58.90240904417369
2.48697503E8	52.24950093946305
2.52574759E8	58.93732694008897
2.597761525E8	59.53679379015436
2.675306645E8	59.38219714726451
2.752851765E8	59.61783291150839
2.830396885E8	51.18236160470671
2.907942005E8	59.48546792050278
2.985487125E8	59.69614328590496
3.063032245E8	59.45949296579556
3.140577365E8	59.57259630304254
3.218122485E8	59.31488479582337
3.295667605E8	59.356084406173636
3.373212725E8	36.749493969289304
3.450757845E8	28.750848635749403
3.528302965E8	59.0937840392187
3.605848085E8	49.8576472785384
3.683393205E8	59.30139968254094
3.760938325E8	59.31388234165454
3.838483445E8	55.406399910132215
3.916028565E8	59.614484345080434
3.993573685E8	59.35663184001638
4.071118805E8	59.2660131987932
4.148663925E8	59.36786838116372
4.226209045E8	59.3910491505819
4.303754165E8	59.407072545573556
4.381299285E8	59.52548280501371
4.458844405E8	59.33572237742905
4.536389525E8	59.557499354801294
4.613934645E8	59.41807458680079
4.691479765E8	59.61461604724535
4.769024885E8	59.579693591709635
4.846570005E8	59.333599061156036
4.904921255E8	58.14144976435713
4.943693815E8	59.27285252781082
5.001660245E8	59.449381925024575
5.079205365E8	59.47390088601937
5.156750485E8	59.340503314118045
5.234295605E8	59.54858858932101
5.311840725E8	59.33789630398849
5.389385845E8	59.48370262713798
5.466930965E8	59.46011547223063
5.544476085E8	59.439760726621195
5.622021205E8	59.667907072945276
5.699566325E8	57.334655967921385
5.777111445E8	59.58156751173372
5.854656565E8	56.55195158733389
5.932201685E8	59.44879593896016
6.009746805E8	59.28824820181585
6.087291925E8	59.45705966047252
6.164837045E8	59.33495110789508
6.242382165E8	59.14885247459421
6.319927285E8	59.38951624719573
6.397472405E8	59.59027889394638
6.475017525E8	59.31812826547864
6.552562645E8	59.453242010769884
6.630107765E8	59.582489612180794
6.707652885E8	59.496347223230174
6.785198005E8	59.47664374347802
6.862743125E8	57.71879657917118
6.903119965E8	39.00731365516964
6.941892525E8	58.26761586490192
7.017833365E8	57.1811837891407
7.095378485E8	59.359686210251944
7.172923605E8	59.61143997289301
7.250468725E8	59.63906692113515
7.328013845E8	59.55480857978922
7.405558965E8	25.715844035272006
7.483104085E8	59.27775701749237
7.560649205E8	56.907846022841845
7.638194325E8	59.03466820793375
7.715739445E8	59.332935641227074
7.793284565E8	59.338926293048694
7.870829685E8	59.32937378517551
7.948374805E8	59.3166139016493
8.025919925E8	59.44150362098927
8.103465045E8	58.9101123143212
8.181010165E8	59.40973727642784
8.258555285E8	59.11909956826691
8.336100405E8	59.218441833567134
8.413645525E8	59.380628064431704
8.491190645E8	59.50002783723748
8.568735765E8	58.839961554114325
8.646280885E8	59.4099488342582
8.723826005E8	59.52927457119327
8.789432785E8	56.28574686073531
8.828205345E8	55.88387601801896
8.878916245E8	59.44720637962872
8.956461365E8	58.06747806676504
9.034006485E8	58.663699415243585
9.111551605E8	59.42929348821105
9.189096725E8	58.72330929280994
9.266641845E8	57.447816342136264
9.344186965E8	55.92008619808454
9.421732085E8	59.34493129599963
9.499277205E8	48.351180739861896
9.576822325E8	59.404715288617595
9.654367445E8	59.34481985450716
9.731912565E8	59.49657717731971
9.809457685E8	58.78244658546754
9.887002805E8	59.36103363955366
9.964547925E8	59.60264100521966
1.0042093045E9	59.30987540989886
1.0119638165E9	59.44225808719098
1.0197183285E9	59.52674714809596
1.0274728405E9	59.4205585587272
1.0352273525E9	59.30649156190351
1.0429818645E9	59.58684877401655
1.0507363765E9	59.53329823679643
1.0584908885E9	56.82826786589523
1.0624550525E9	4.0075502462084005
1.0663323085E9	58.78550892781717
1.0739999125E9	59.64999338055052
1.0817544245E9	59.57602327377107
1.0895089365E9	58.65172792094717
1.0972634485E9	59.12518451961566
1.1050179605E9	59.51606958415731
1.1127724725E9	59.49583583585992
1.1205269845E9	57.85715732071331
1.1282814965E9	58.168373042179866
1.1360360085E9	59.336233094896606
1.1437905205E9	58.98893274606097
1.1515450325E9	59.36871020714433
1.1592995445E9	59.44974796871314
1.1670540565E9	59.411888532906865
1.1748085685E9	59.41290909811499
1.1825630805E9	59.41322015901336
1.1903175925E9	59.51097346977281
1.1980721045E9	59.548881205399205
1.2058266165E9	59.57135519748528
1.2135811285E9	59.654972673256125
1.2213356405E9	58.478935759740445
1.2290901525E9	59.102557874484994
1.233312218E9	48.931725251858744
1.237189474E9	57.82617445005839
1.2445991765E9	59.440008358531905
1.2523536885E9	59.58209673817484
1.2601082005E9	59.40975791915775
1.2678627125E9	58.9802375663795
1.2756172245E9	59.39365555278434
1.2833717365E9	59.38999461936422
1.2911262485E9	46.5353089003244
1.2988807605E9	49.29717084038213
1.3066352725E9	51.769867002940515
1.3143897845E9	59.60041768855841
1.3221442965E9	59.354132576751866
1.3298988085E9	59.319092225565434
1.3376533205E9	56.92484528782505
1.3454078325E9	59.267490434640436
1.3531623445E9	59.48860079919686
1.3609168565E9	59.47440864854547
1.3686713685E9	59.582910774037195
1.3764258805E9	55.61595437106327
1.3841803925E9	58.26613035153257
1.3904266695E9	58.642880749854584
1.3943039255E9	55.919682396613034
1.3996894165E9	53.68265347938549
1.4074439285E9	57.16233925212712
1.4151984405E9	59.47324827748963
1.4229529525E9	59.57987899902922
1.4307074645E9	59.55302798638702
1.4384619765E9	24.835718570887924
1.4462164885E9	59.597230418196034
1.4539710005E9	59.34194052939525
1.4617255125E9	59.45056593840371
1.4694800245E9	59.40434467618591
1.4772345365E9	53.68023496852446
1.4849890485E9	59.31143538974442
