#Position (bp)	Coverage
2.9428373045E9	27.19559244991819
2.9505918165E9	22.13509683136734
2.9583463285E9	21.906968742842878
2.9661008405E9	20.45290986718442
2.9738553525E9	20.514588152033294
2.9816098645E9	21.72075870151468
2.9893643765E9	22.40174907202413
2.9971188885E9	22.318318805877148
3.0048734005E9	21.218539348446427
3.0126279125E9	22.51859317517337
3.0203824245E9	21.350053749352636
3.0281369365E9	20.825994466189492
3.0341590195E9	24.33993021348575
3.0380362755E9	7.25070580093037
3.0436459605E9	27.44990142513159
3.0514004725E9	51.69396887902166
3.0591549845E9	27.78183591694745
3.0669094965E9	9.252267067224862
3.0746640085E9	0.0
3.0824185205E9	0.0
3.0901730325E9	0.0
3.0948638505E9	288.70809292961076
3.095685697E9	19317.453497495324
3.0956961125E9	68.44181135617082
3.0957057475E9	16463.06243336887
3.095723208E9	183.6577110430372
3.0957468575E9	187.85978237055429
3.0957743915E9	20.220215302362547
3.0958051445E9	119.47620033112582
3.0958392935E9	170.9064512386146
3.0958746045E9	20.075052561690825
3.0959108895E9	60.47630552962495
3.095947426E9	113.528798668522
3.095984339E9	21.411835911230664
3.0960216755E9	63.75641367539602
3.0960595015E9	29.014126959165488
3.0960978295E9	21.815100514259
3.0961365375E9	21.95173973377191
3.0961758875E9	21.288015884984667
3.096215745E9	39.35598186781537
3.096255679E9	24.494929767896043
3.0962957E9	30.921277709897016
3.096336017E9	230.90930398953887
3.0963766085E9	311.2024746629932
3.096417435E9	25.51964586229604
3.096458902E9	73.78184246297666
3.0965008355E9	35.880741164687365
3.0965428785E9	242.73735528563296
3.096585625E9	94.053344408297
3.096629057E9	19.945408174987936
3.096672664E9	84.12210752786615
3.096717443E9	135.9009963590381
3.096763347E9	93.04131385908012
3.0968269725E9	35.42162095683188
3.09691267E9	162.7935838374868
3.097004057E9	239.40315463539363
3.097103618E9	27.11480461886821
3.0972210215E9	21.29089223674576
3.0973497685E9	341.4368881660471
3.0974831875E9	229.1039878592486
3.097629745E9	123.64279876702896
3.097787028E9	23.51474847489147
3.097947186E9	102.81945676928518
3.0981086605E9	2247.167599906058
3.098271681E9	19.173125749669687
3.0984370835E9	55.750633382563066
3.0986053035E9	2216.7019791139314
3.098776315E9	70.64991373751808
3.0989485365E9	579.6247808977678
3.099120956E9	19.03952592077429
3.0992945225E9	156.5708811602172
3.0994714155E9	134.72051027355215
3.099650861E9	240.62351900185317
3.099830935E9	23.634280014408024
3.1000126105E9	172.21873086344152
3.1001974875E9	433.01549839985444
3.100384347E9	68.78116889024461
3.100571295E9	15.10027534953351
3.100759707E9	114.66698807623203
3.100950336E9	118.42399030652481
3.101151657E9	502.9335047567634
3.1015309915E9	42.42666978388883
