#Position (bp)	mapping quality
3877256.5	53.4834994146392
1.16317685E7	56.78814181724241
1.93862805E7	57.43279618879122
2.71407925E7	59.030304956877266
3.48953045E7	59.521734794458254
4.26498165E7	59.4042591679151
5.04043285E7	59.27546003787729
5.81588405E7	59.50432544547865
6.59133525E7	59.39263242170081
7.36678645E7	59.37340368426226
8.14223765E7	59.00000658291726
8.91768885E7	59.34704756820872
9.69314005E7	59.49835178385459
1.046859125E8	57.705698603221336
1.124404245E8	58.103491010773716
1.201949365E8	46.94549460201657
1.279494485E8	0.0
1.357039605E8	0.0
1.434584725E8	37.06031525436389
1.512129845E8	49.46264247252484
1.589674965E8	57.81902627204638
1.667220085E8	59.46169956826893
1.744765205E8	59.26960812773712
1.822310325E8	59.412852545390486
1.899855445E8	59.41392220521924
1.977400565E8	59.275045612199115
2.054945685E8	58.20479725550912
2.132490805E8	59.482685554977344
2.210035925E8	58.46379602817593
2.287581045E8	58.32753335211031
2.365126165E8	59.25215689809915
2.442671285E8	58.86523421554547
2.48697503E8	52.15754444852507
2.52574759E8	58.91131855741567
2.597761525E8	59.5151627697071
2.675306645E8	59.36713477062713
2.752851765E8	59.59626255653368
2.830396885E8	52.40861305090425
2.907942005E8	59.45720420389939
2.985487125E8	59.676624236142615
3.063032245E8	59.44392299820753
3.140577365E8	59.54288613312014
3.218122485E8	59.29431273355052
3.295667605E8	59.33133176736209
3.373212725E8	36.65312125755936
3.450757845E8	28.65498186067684
3.528302965E8	59.05881726848444
3.605848085E8	49.8890574013812
3.683393205E8	59.30009627790365
3.760938325E8	59.2996004900552
3.838483445E8	55.38785578516268
3.916028565E8	59.59359180090394
3.993573685E8	59.3317934357255
4.071118805E8	59.25295452953147
4.148663925E8	59.34596322512208
4.226209045E8	59.370482795198434
4.303754165E8	59.375850365092376
4.381299285E8	59.50384887847167
4.458844405E8	59.314550489093016
4.536389525E8	59.53589479818628
4.613934645E8	59.39675550332509
4.691479765E8	59.59728060846927
4.769024885E8	59.5570183940782
4.846570005E8	59.33195547785432
4.904921255E8	58.117065082786155
