#Position (bp)	mapping quality
3877256.5	53.5738223509223
1.16317685E7	56.818947762803056
1.93862805E7	57.48793964055997
2.71407925E7	59.069837003656325
3.48953045E7	59.556495507425765
4.26498165E7	59.44296295993403
5.04043285E7	59.31005514541072
5.81588405E7	59.536700509669416
6.59133525E7	59.42997126744015
7.36678645E7	59.40581312117483
8.14223765E7	59.03322703573405
8.91768885E7	59.37333464310534
9.69314005E7	59.53440932330683
1.046859125E8	57.75115639864016
1.124404245E8	58.15126312880407
1.201949365E8	46.84476180506193
1.279494485E8	0.0
1.357039605E8	0.0
1.434584725E8	37.094318368427274
1.512129845E8	49.4399880083814
1.589674965E8	57.914033615892436
1.667220085E8	59.48549634249211
1.744765205E8	59.30583809655987
1.822310325E8	59.44958452660112
1.899855445E8	59.462332871125795
1.977400565E8	59.302948829068754
2.054945685E8	58.237732286335515
2.132490805E8	59.520051574652605
2.210035925E8	58.507016630609215
2.287581045E8	58.425988900385406
2.365126165E8	59.28221290245091
2.442671285E8	58.9170834016472
2.48697503E8	52.2739384911124
2.52574759E8	58.98187661703093
2.597761525E8	59.543991072219896
2.675306645E8	59.40232939392158
2.752851765E8	59.636114121693176
2.830396885E8	52.12453854486291
2.907942005E8	59.49740982015765
2.985487125E8	59.70188937748122
3.063032245E8	59.466869849186104
3.140577365E8	59.576614671783375
3.218122485E8	59.330748277747745
3.295667605E8	59.369333143992236
3.373212725E8	36.69814371526325
3.450757845E8	28.82966029680499
3.528302965E8	59.10915003699236
3.605848085E8	49.8752175781327
3.683393205E8	59.32488953767354
3.760938325E8	59.32685834034191
3.838483445E8	55.428537696555644
3.916028565E8	59.62059849964793
3.993573685E8	59.37152050955366
4.071118805E8	59.27896094419356
4.148663925E8	59.38723726941605
4.226209045E8	59.40444808157451
4.303754165E8	59.41421874217465
4.381299285E8	59.54021604085074
4.458844405E8	59.353492547647946
4.536389525E8	59.567807688658064
4.613934645E8	59.428266520670206
4.691479765E8	59.62991279654778
4.769024885E8	59.58200775070597
4.846570005E8	59.359055408958895
4.904921255E8	58.15586979495701
4.943693815E8	59.29148284363188
5.001660245E8	59.45309142980355
5.079205365E8	59.49207612605969
5.156750485E8	59.35224966181508
5.234295605E8	59.555199507903374
5.311840725E8	59.35016776007151
5.389385845E8	59.49734263928355
5.466930965E8	59.47102472621423
5.544476085E8	59.430306604604034
5.622021205E8	59.678043874792216
5.699566325E8	57.358158942919616
5.777111445E8	59.59881456068983
5.854656565E8	56.5812842533601
5.932201685E8	59.46830727242501
6.009746805E8	59.30103364289677
6.087291925E8	59.46719487623788
6.164837045E8	59.3482607465741
6.242382165E8	59.15408268709395
6.319927285E8	59.40240496314279
6.397472405E8	59.59630676134751
6.475017525E8	59.328763746817316
6.552562645E8	59.481213610755404
6.630107765E8	59.58924952370502
6.707652885E8	59.510469601700756
