#Position (bp)	insert size	chromosomes
3877256.5	20419.053188911814	0.0
1.16317685E7	31415.573550015677	830.0
1.93862805E7	19823.06476328137	0.0
2.71407925E7	19539.34548949092	0.0
3.48953045E7	15700.205247016174	830.0
4.26498165E7	19330.603618734334	0.0
5.04043285E7	8727.416428313392	0.0
5.81588405E7	9273.144516978899	830.0
6.59133525E7	10025.75990344849	0.0
7.36678645E7	7262.37398275161	0.0
8.14223765E7	5285.890657671436	830.0
8.91768885E7	6402.857933400265	0.0
9.69314005E7	6102.18388365198	0.0
1.046859125E8	3145.9928189204593	830.0
1.124404245E8	5203.599722294971	0.0
1.201949365E8	2005.0775216314617	0.0
1.279494485E8	0.0	830.0
1.357039605E8	0.0	0.0
1.434584725E8	2835.7867188762234	0.0
1.512129845E8	3902.9967589483913	830.0
1.589674965E8	3323.4504590714714	0.0
1.667220085E8	1845.4347522753117	0.0
1.744765205E8	1953.452377504224	830.0
1.822310325E8	1471.095184627394	0.0
1.899855445E8	1505.2087928309613	0.0
1.977400565E8	1615.3122615128407	830.0
2.054945685E8	1282.5543412917934	0.0
2.132490805E8	819.6233038255	0.0
2.210035925E8	761.3288996782492	830.0
2.287581045E8	535.4823729569475	0.0
2.365126165E8	425.8570735572874	0.0
2.442671285E8	371.64070802464335	830.0
2.48697503E8	374.57813159758086	0.0
2.52574759E8	19849.91979074579	0.0
2.597761525E8	14577.742378631749	830.0
2.675306645E8	12301.401493547979	0.0
2.752851765E8	14438.229851009715	0.0
2.830396885E8	982503.3983485148	830.0
2.907942005E8	14813.21327919238	0.0
2.985487125E8	13850.739371175592	0.0
3.063032245E8	8928.776130992926	830.0
3.140577365E8	9983.007094108209	0.0
3.218122485E8	9214.603013719503	0.0
3.295667605E8	4425.969777566885	830.0
3.373212725E8	9019.471552560439	0.0
3.450757845E8	2504.1037104310685	0.0
3.528302965E8	4212.338290398126	830.0
3.605848085E8	7212.83677888144	0.0
3.683393205E8	4057.968740678124	0.0
3.760938325E8	3790.8944695288	830.0
3.838483445E8	2605.1763160161972	0.0
3.916028565E8	3250.5738193327975	0.0
3.993573685E8	2715.8293165617747	830.0
4.071118805E8	4061.8395540691918	0.0
4.148663925E8	1710.9348392615084	0.0
4.226209045E8	1983.073259146122	830.0
4.303754165E8	1204.5716969844716	0.0
4.381299285E8	1126.068332719533	0.0
4.458844405E8	842.7150466798095	830.0
4.536389525E8	926.1090124434961	0.0
4.613934645E8	632.2260437504033	0.0
4.691479765E8	820.8292084174058	830.0
4.769024885E8	436.89290866180653	0.0
4.846570005E8	387.07458140070395	0.0
4.904921255E8	392.8373904477723	830.0
4.943693815E8	7906.271929244791	0.0
5.001660245E8	7427.949623971078	0.0
5.079205365E8	7389.381269461611	830.0
5.156750485E8	6896.305148852593	0.0
5.234295605E8	10278.580612198311	0.0
5.311840725E8	7284.7491239565825	830.0
5.389385845E8	7693.72013031971	0.0
5.466930965E8	7403.990891789231	0.0
5.544476085E8	4810.520211963753	830.0
5.622021205E8	6449.882205005273	0.0
5.699566325E8	3771.0683149587785	0.0
5.777111445E8	4445.903188351628	830.0
5.854656565E8	3480.731184044299	0.0
5.932201685E8	2239.9574537545245	0.0
6.009746805E8	2649.4446916823504	830.0
6.087291925E8	1620.1713607502181	0.0
6.164837045E8	1853.1171120474996	0.0
6.242382165E8	2079.093832266108	830.0
6.319927285E8	1169.3689817331058	0.0
6.397472405E8	723.2087842745256	0.0
6.475017525E8	1131.4159638481037	830.0
6.552562645E8	740.3231633032321	0.0
6.630107765E8	629.4364712729316	0.0
6.707652885E8	496.83467799101993	830.0
6.785198005E8	441.86130935941975	0.0
6.862743125E8	375.33093160217834	0.0
6.903119965E8	366.14808433833787	830.0
6.941892525E8	12810.341029824649	0.0
7.017833365E8	8883.027007185281	0.0
7.095378485E8	12452.795713162363	830.0
7.172923605E8	8732.09112509425	0.0
7.250468725E8	5351.483195895835	0.0
7.328013845E8	5879.622677595406	830.0
7.405558965E8	3757.806962859218	0.0
7.483104085E8	5057.753276663855	0.0
7.560649205E8	3151.27993752667	830.0
7.638194325E8	3824.563207114697	0.0
7.715739445E8	4314.067719651284	0.0
7.793284565E8	2356.577432281585	830.0
7.870829685E8	2807.7849944564014	0.0
7.948374805E8	2684.636262147028	0.0
8.025919925E8	1882.8471161802893	830.0
8.103465045E8	1537.845933565811	0.0
8.181010165E8	1607.2388595314753	0.0
8.258555285E8	860.0104919083203	830.0
8.336100405E8	1042.6982771986975	0.0
8.413645525E8	1008.4144197731139	0.0
8.491190645E8	721.672158609059	830.0
8.568735765E8	524.1211952616447	0.0
8.646280885E8	457.390443770857	0.0
8.723826005E8	394.3613237958424	830.0
8.789432785E8	370.7657712554749	0.0
8.828205345E8	3697.389856205434	0.0
8.878916245E8	6311.629468055526	830.0
8.956461365E8	7020.9326525838605	0.0
9.034006485E8	9071.352288556514	0.0
9.111551605E8	7458.663079266331	830.0
9.189096725E8	4182.799534073795	0.0
9.266641845E8	4750.231617717816	0.0
9.344186965E8	3705.52694414799	830.0
9.421732085E8	3003.724015810869	0.0
9.499277205E8	3837.784447877951	0.0
9.576822325E8	3425.4103984493822	830.0
9.654367445E8	3242.7729460505197	0.0
9.731912565E8	2897.285907014682	0.0
9.809457685E8	2375.8980709926905	830.0
9.887002805E8	1531.868854958525	0.0
9.964547925E8	1519.2539922045041	0.0
1.0042093045E9	1330.1516363911705	830.0
1.0119638165E9	1528.4406110323864	0.0
1.0197183285E9	952.0191373356952	0.0
1.0274728405E9	715.845597235427	830.0
1.0352273525E9	562.9255653134795	0.0
1.0429818645E9	568.8857701762051	0.0
1.0507363765E9	437.9029295160353	830.0
1.0584908885E9	391.6535769620331	0.0
1.0624550525E9	369.259913482336	0.0
1.0663323085E9	10898.717498110516	830.0
1.0739999125E9	7498.10229749402	0.0
1.0817544245E9	8205.81965918165	0.0
1.0895089365E9	6458.4256342723975	830.0
1.0972634485E9	7457.017050655693	0.0
1.1050179605E9	5885.197591795219	0.0
1.1127724725E9	3665.23942833545	830.0
1.1205269845E9	2979.641338478985	0.0
1.1282814965E9	2512.065528705429	0.0
1.1360360085E9	2352.1291032398303	830.0
1.1437905205E9	1833.212465650448	0.0
1.1515450325E9	1499.690868653875	0.0
1.1592995445E9	1224.3412683462698	830.0
1.1670540565E9	1453.5490134332958	0.0
1.1748085685E9	1194.3855558176442	0.0
1.1825630805E9	837.4836577564523	830.0
1.1903175925E9	671.2762137758042	0.0
1.1980721045E9	821.3885540136746	0.0
1.2058266165E9	434.21798207196844	830.0
1.2135811285E9	514.183753106551	0.0
1.2213356405E9	424.13334475169484	0.0
1.2290901525E9	391.53579766436366	830.0
1.233312218E9	367.8265095448337	0.0
1.237189474E9	13430.367405895457	0.0
1.2445991765E9	4460.014006392575	830.0
1.2523536885E9	7235.572067016962	0.0
1.2601082005E9	4836.384930355341	0.0
1.2678627125E9	4939.152421837137	830.0
1.2756172245E9	3865.3190613099355	0.0
1.2833717365E9	3290.392815109803	0.0
1.2911262485E9	5154.629848032022	830.0
1.2988807605E9	3565.9654508448953	0.0
1.3066352725E9	5155.259614923439	0.0
1.3143897845E9	2158.9361573986253	830.0
1.3221442965E9	2003.7229785505576	0.0
1.3298988085E9	2454.9299303267067	0.0
1.3376533205E9	3753.7860706252936	830.0
1.3454078325E9	1034.071072877906	0.0
1.3531623445E9	1694.7683490976367	0.0
1.3609168565E9	1041.7590220213372	830.0
1.3686713685E9	492.6673270101937	0.0
1.3764258805E9	443.37864121445205	0.0
1.3841803925E9	445.71871600109466	830.0
1.3904266695E9	385.65280645394904	0.0
1.3943039255E9	3902.5271711879554	0.0
1.3996894165E9	7591.5929737921515	830.0
1.4074439285E9	5031.11063269893	0.0
1.4151984405E9	4816.966205666129	0.0
1.4229529525E9	3688.9281203795977	830.0
1.4307074645E9	4088.917542038543	0.0
1.4384619765E9	810.0415399973209	0.0
1.4462164885E9	2661.109904002743	830.0
1.4539710005E9	1664.9204777849918	0.0
1.4617255125E9	2198.9335002957805	0.0
1.4694800245E9	1195.068227832419	830.0
1.4772345365E9	1687.6522089611008	0.0
1.4849890485E9	1114.070074053425	0.0
1.4927435605E9	1010.9566811832086	830.0
1.5004980725E9	621.0330916698575	0.0
1.5082525845E9	604.2587184508888	0.0
1.5160070965E9	671.1921802021467	830.0
1.5237616085E9	413.7966946455161	0.0
1.5315161205E9	397.8013862559439	0.0
1.5372765445E9	390.28117867858094	830.0
1.5411538005E9	5504.276037210712	0.0
1.5470251445E9	7071.557497317031	0.0
1.5547796565E9	3153.8992342996044	830.0
1.5625341685E9	3425.3560983700286	0.0
1.5702886805E9	4970.072305616278	0.0
1.5780431925E9	6134.795600008679	830.0
1.5857977045E9	3969.371730134097	0.0
1.5935522165E9	0.0	0.0
1.6013067285E9	2179.2017226528856	830.0
1.6090612405E9	1418.7918889896155	0.0
1.6168157525E9	2004.5702075609822	0.0
1.6245702645E9	1779.7897204537696	830.0
1.6323247765E9	1155.4692595151103	0.0
1.6400792885E9	1028.0231825412511	0.0
1.6478338005E9	840.3475606932133	830.0
1.6555883125E9	576.8899436028724	0.0
1.6633428245E9	495.0798851801006	0.0
1.6710973365E9	483.7747569765156	830.0
1.677673868E9	388.6537326843695	0.0
1.681551124E9	8220.67787613537	0.0
1.6866063605E9	5959.290983128389	830.0
1.6943608725E9	4994.963082640873	0.0
1.7021153845E9	7670.677178687749	0.0
1.7098698965E9	7096.559949970994	830.0
1.7176244085E9	10223.307326284461	0.0
1.7253789205E9	1076.43104697556	0.0
1.7331334325E9	2289.5948741911075	830.0
1.7408879445E9	1391.0992735155874	0.0
1.7486424565E9	1358.5568012327105	0.0
