#Position (bp)	Coverage
3877256.5	41.12968140354931
1.16317685E7	41.2577766337843
1.93862805E7	46.54674336695849
2.71407925E7	42.36581321945211
3.48953045E7	43.41993216336502
4.26498165E7	44.17117182873661
5.04043285E7	42.92526647711681
5.81588405E7	41.58185247504937
6.59133525E7	42.225936719164274
7.36678645E7	40.250061254660515
8.14223765E7	40.965251069312934
8.91768885E7	43.446793041264236
9.69314005E7	41.48748341610665
1.046859125E8	40.71562130537679
1.124404245E8	43.530455430335266
1.201949365E8	93.85703381463591
1.279494485E8	0.0
1.357039605E8	0.0
1.434584725E8	34.90639578609202
1.512129845E8	43.45540441487485
1.589674965E8	44.586303561075155
1.667220085E8	42.71271087078078
1.744765205E8	42.942292951510034
1.822310325E8	43.86964917972917
1.899855445E8	41.1248857439385
1.977400565E8	41.86697061014284
2.054945685E8	42.31640662881172
2.132490805E8	42.27163978855149
2.210035925E8	42.14820997117549
2.287581045E8	43.27891903449243
2.365126165E8	41.79208453091568
2.442671285E8	41.847178004238046
2.48697503E8	37.30979166308847
2.52574759E8	38.70916786685268
2.597761525E8	42.9001972013197
2.675306645E8	41.55638717175239
2.752851765E8	43.35498584565992
2.830396885E8	48.32406694321964
2.907942005E8	43.3892252665287
2.985487125E8	41.53126798952661
3.063032245E8	42.69969844653023
3.140577365E8	44.24814340347916
3.218122485E8	43.63732495352383
3.295667605E8	39.17459512603759
3.373212725E8	51.64141392778811
3.450757845E8	67.90249134955236
3.528302965E8	40.530103764105334
3.605848085E8	43.06226233191721
3.683393205E8	40.942486645194435
3.760938325E8	40.99414070156833
3.838483445E8	43.76328516868631
3.916028565E8	41.001219032222785
3.993573685E8	41.34770092560306
4.071118805E8	42.4098371373982
4.148663925E8	41.39060330295446
4.226209045E8	43.75463020754884
4.303754165E8	43.000256882702615
4.381299285E8	42.09476921307234
4.458844405E8	41.99316591424451
4.536389525E8	43.146865076744994
4.613934645E8	41.94096417672704
4.691479765E8	42.5653491799355
4.769024885E8	42.78747431172974
4.846570005E8	42.40216096125714
4.904921255E8	40.527775607050316
4.943693815E8	40.10124300102064
5.001660245E8	42.53578716494346
5.079205365E8	43.67314448671947
5.156750485E8	41.606239180492594
5.234295605E8	41.46665799214702
5.311840725E8	42.518463702164624
5.389385845E8	43.48955072865965
5.466930965E8	43.70011600987915
5.544476085E8	40.32425367321632
5.622021205E8	41.40370083894383
5.699566325E8	39.91420040358439
5.777111445E8	39.70927622524796
5.854656565E8	25.239767505679275
5.932201685E8	42.16303966000697
6.009746805E8	42.12416448643061
6.087291925E8	42.980351568222474
6.164837045E8	43.97387353324103
6.242382165E8	43.085149007442375
6.319927285E8	42.87378019403413
6.397472405E8	41.25338822094801
6.475017525E8	42.642927369252895
6.552562645E8	39.926729754238565
6.630107765E8	42.70256310132733
6.707652885E8	41.99494848934401
6.785198005E8	43.04631664764978
6.862743125E8	44.40224039888003
6.903119965E8	39.735485700750495
6.941892525E8	43.89671771198452
7.017833365E8	40.7787236643647
7.095378485E8	39.94275358655709
7.172923605E8	40.55400417202269
7.250468725E8	40.23974932271689
7.328013845E8	42.332784835460956
7.405558965E8	80.8553333852601
7.483104085E8	39.93552231268712
7.560649205E8	41.83944031552211
7.638194325E8	41.271375168418075
7.715739445E8	43.037842484478716
7.793284565E8	41.50013256798107
7.870829685E8	39.5487570333246
7.948374805E8	42.516393165682125
8.025919925E8	42.323352649399475
8.103465045E8	40.75211696106731
8.181010165E8	40.56943970168594
8.258555285E8	39.57888929696672
8.336100405E8	43.155391338616795
8.413645525E8	45.270993068293656
8.491190645E8	42.674768960316264
8.568735765E8	42.74841717957236
8.646280885E8	42.59967229401412
8.723826005E8	41.967099283617074
8.789432785E8	45.34180106595235
8.828205345E8	42.374309577378426
8.878916245E8	40.507769283225045
8.956461365E8	42.024082882327086
9.034006485E8	39.00259062078955
9.111551605E8	39.823850682028734
9.189096725E8	42.616040957832034
9.266641845E8	29.202830558518706
9.344186965E8	41.64389996430465
9.421732085E8	42.33375330388295
9.499277205E8	41.63037274299143
9.576822325E8	43.244640410640926
9.654367445E8	41.48538631444506
9.731912565E8	42.28796189882742
9.809457685E8	42.66354839608218
9.887002805E8	41.21438047939058
9.964547925E8	42.632025071339115
1.0042093045E9	42.23312879005152
1.0119638165E9	43.09037435237704
1.0197183285E9	43.216925707252756
1.0274728405E9	42.56439657324665
1.0352273525E9	42.96182132415296
1.0429818645E9	41.34611758934669
1.0507363765E9	42.1537378496545
1.0584908885E9	42.701893684605814
1.0624550525E9	42.36322317853362
1.0663323085E9	41.74151977602057
1.0739999125E9	41.81335343861741
1.0817544245E9	40.286338972716784
1.0895089365E9	42.27208804370926
1.0972634485E9	43.753841634392984
1.1050179605E9	43.15106688854179
1.1127724725E9	41.89726239381666
1.1205269845E9	50.67890358542227
1.1282814965E9	40.3012220498208
1.1360360085E9	42.40276151484452
1.1437905205E9	40.46292481074244
1.1515450325E9	42.36779503339475
1.1592995445E9	39.05295291309111
1.1670540565E9	41.01910642474987
1.1748085685E9	42.98747219683199
1.1825630805E9	41.26390235774991
1.1903175925E9	41.63076129097485
1.1980721045E9	43.579189122410284
1.2058266165E9	42.18720391431466
1.2135811285E9	42.27635059433785
1.2213356405E9	43.15889703955581
1.2290901525E9	40.180564811815366
1.233312218E9	36.652840191468044
1.237189474E9	42.09021523751315
1.2445991765E9	40.742030059402836
1.2523536885E9	41.76256584553612
1.2601082005E9	43.11611123949515
1.2678627125E9	42.660966802295235
1.2756172245E9	42.717738395401284
1.2833717365E9	40.99956489847459
1.2911262485E9	30.172708224579445
1.2988807605E9	57.70856850824398
1.3066352725E9	40.06074141093598
1.3143897845E9	40.373161457484365
1.3221442965E9	41.94015509937956
1.3298988085E9	41.60232068762032
1.3376533205E9	43.886491761183684
1.3454078325E9	40.567570854233
1.3531623445E9	41.87215559148016
1.3609168565E9	41.80794948798841
1.3686713685E9	42.008172403369805
1.3764258805E9	41.350681512905005
1.3841803925E9	41.61188698914903
1.3904266695E9	41.23500277118691
1.3943039255E9	39.69350001823323
1.3996894165E9	41.53648533911612
1.4074439285E9	40.714592356037365
1.4151984405E9	41.44714161252185
1.4229529525E9	42.45762402585746
1.4307074645E9	40.951899100807374
1.4384619765E9	95.82490529384698
1.4462164885E9	41.85198398042327
1.4539710005E9	42.495254504732216
1.4617255125E9	42.75136372217878
1.4694800245E9	41.321161924825184
1.4772345365E9	44.58531497533307
1.4849890485E9	41.677169498222455
1.4927435605E9	44.277704644728125
1.5004980725E9	41.00988353619157
1.5082525845E9	39.885331791349344
1.5160070965E9	42.12766735031166
1.5237616085E9	42.8799081102718
1.5315161205E9	41.63201282040701
1.5372765445E9	38.66745850609186
1.5411538005E9	43.379517102555155
1.5470251445E9	41.690205521636955
1.5547796565E9	40.94411395584919
1.5625341685E9	41.11008339402918
1.5702886805E9	41.225252214452695
1.5780431925E9	35.2448988408297
1.5857977045E9	17.493454391456225
1.5935522165E9	0.0
1.6013067285E9	2.0117416801985732
1.6090612405E9	60.808734321386055
1.6168157525E9	41.211800562046975
1.6245702645E9	40.445807421537296
1.6323247765E9	41.740654860035036
1.6400792885E9	42.798802684166326
1.6478338005E9	40.85731584398864
1.6555883125E9	42.937557128030754
1.6633428245E9	43.1154994666331
1.6710973365E9	42.609274187724516
1.677673868E9	40.81686622947528
1.681551124E9	41.41869114132195
1.6866063605E9	42.1442295788568
1.6943608725E9	42.77811447064625
1.7021153845E9	40.33579366438533
1.7098698965E9	43.01038015029186
1.7176244085E9	40.46265825625133
1.7253789205E9	155.22778532033996
1.7331334325E9	38.5101881330508
1.7408879445E9	40.63539433558166
1.7486424565E9	42.53419531751321
1.7563969685E9	43.233675697452014
1.7641514805E9	41.82677014362735
1.7719059925E9	44.17264297224635
1.7796605045E9	43.55274438933101
1.7874150165E9	42.179953167910504
1.7951695285E9	42.712002251076534
1.8029240405E9	42.03154357102033
1.8106785525E9	39.35596592022812
1.8152318495E9	49.771186215037254
1.8191091055E9	41.638818698525405
1.8261875765E9	43.225650563181794
1.8339420885E9	42.16942329833264
1.8416966005E9	39.46512030673239
1.8494511125E9	42.952396230736376
1.8572056245E9	40.13499327875178
1.8649601365E9	53.89333100522638
1.8727146485E9	33.17322753514341
1.8804691605E9	43.71509232302432
1.8882236725E9	42.89467796297175
1.8959781845E9	42.46194254390218
1.9037326965E9	40.91436869270432
1.9114872085E9	40.557755407432474
1.9192417205E9	41.66781378376873
1.9269962325E9	43.561530886792106
1.9347507445E9	43.678965484868684
1.9425052565E9	42.97940760166468
1.9486484595E9	39.10580499014319
1.9525257155E9	43.74096681642069
1.9580142805E9	43.76692292177767
1.9657687925E9	43.3772835737439
1.9735233045E9	42.2367528736818
1.9812778165E9	43.820413328395134
1.9890323285E9	28.654938441000542
1.9967868405E9	43.75385272471046
2.0045413525E9	44.64736942827608
2.0122958645E9	42.01603647012217
2.0200503765E9	43.30387315152778
2.0278048885E9	40.89196431703246
2.0355594005E9	40.04193532745839
2.0433139125E9	44.397296051640645
2.0510684245E9	43.72845576871891
2.0588229365E9	44.380449472513554
2.0665774485E9	43.53108886800356
2.0743319605E9	43.74396377231733
2.081487759E9	40.10681240215736
2.085365015E9	0.0
2.0898409845E9	0.0
2.0975954965E9	0.0
2.1053500085E9	29.70015263371828
2.1131045205E9	43.86140017579443
2.1208590325E9	41.742801739168115
2.1286135445E9	44.492552851810665
2.1363680565E9	43.154930574612564
2.1441225685E9	39.812759848717754
2.1518770805E9	39.821391210691274
2.1596315925E9	42.33562395673641
2.1673861045E9	39.94876918109096
2.1751406165E9	38.8742155534739
2.1828951285E9	43.114622428851746
2.1906496405E9	41.040499518215974
2.197231538E9	38.529732683610746
2.201108794E9	0.0
2.2061586645E9	0.0
2.2139131765E9	0.0
2.2216676885E9	39.95804932663719
2.2294222005E9	41.2109371937267
2.2371767125E9	42.630677597765015
2.2449312245E9	40.16479476722713
2.2526857365E9	44.52791303953105
2.2604402485E9	43.80303531672915
2.2681947605E9	45.195139423344756
2.2759492725E9	44.428978380586685
2.2837037845E9	39.74152983450151
2.2914582965E9	43.72961199879502
2.2992128085E9	43.23061103006869
2.305187892E9	41.25368101047393
2.309065148E9	0.0
2.3147218325E9	0.0
2.3224763445E9	0.0
2.3302308565E9	45.02194374062481
2.3379853685E9	39.38686457639114
2.3457398805E9	42.8620253602032
2.3534943925E9	42.81785881561599
2.3612489045E9	43.27127200267405
2.3690034165E9	43.86782520937488
2.3767579285E9	43.58471790358955
2.3845124405E9	44.147643978112356
2.3922669525E9	40.73378698749838
2.4000214645E9	43.08113212024174
2.406857916E9	42.01679290874834
2.410735172E9	40.67773038922816
2.4155304885E9	41.493451683355445
2.4232850005E9	44.21542039009031
2.4310395125E9	45.30383820413199
2.4387940245E9	47.27507649739919
2.4465485365E9	24.038676837433485
2.4543030485E9	53.87329957062418
2.4620575605E9	42.2294023144203
2.4698120725E9	40.80690287151532
2.4775665845E9	42.914363147545586
2.4853210965E9	42.31276139620391
2.4930756085E9	42.82075300160732
2.4985623645E9	41.84242062752408
2.5024396205E9	42.009313391740555
2.5085846325E9	42.58226475115391
2.5163391445E9	42.56498616547373
2.5240936565E9	41.77225452742868
2.5318481685E9	43.223041243601145
2.5396026805E9	45.299807002684375
2.5473571925E9	43.45973376532269
