#Insert size (bp)	insert size
0.0	1.5806126E7
1.0	4503.0
2.0	6137.0
3.0	6190.0
4.0	6312.0
5.0	6522.0
6.0	6381.0
7.0	6199.0
8.0	6375.0
9.0	6150.0
10.0	6194.0
11.0	6052.0
12.0	6238.0
13.0	6143.0
14.0	6137.0
15.0	5917.0
16.0	6077.0
17.0	6058.0
18.0	5881.0
19.0	5672.0
20.0	5682.0
21.0	5690.0
22.0	5622.0
23.0	5498.0
24.0	5396.0
25.0	5486.0
26.0	5419.0
27.0	5454.0
28.0	5762.0
29.0	5627.0
30.0	6263.0
31.0	6383.0
32.0	6412.0
33.0	6437.0
34.0	6721.0
35.0	7113.0
36.0	7227.0
37.0	7452.0
38.0	7521.0
39.0	7696.0
40.0	8604.0
41.0	10769.0
42.0	12493.0
43.0	15111.0
44.0	17141.0
45.0	18510.0
46.0	20225.0
47.0	20740.0
48.0	20549.0
49.0	21352.0
50.0	21339.0
51.0	22167.0
52.0	21822.0
53.0	22848.0
54.0	23915.0
55.0	23171.0
56.0	24564.0
57.0	23867.0
58.0	24298.0
59.0	25756.0
60.0	26650.0
61.0	28713.0
62.0	27839.0
63.0	29536.0
64.0	30344.0
65.0	33286.0
66.0	35057.0
67.0	30217.0
68.0	30142.0
69.0	32930.0
70.0	39200.0
71.0	29405.0
72.0	28153.0
73.0	29894.0
74.0	32128.0
75.0	29246.0
76.0	29039.0
77.0	31679.0
78.0	30543.0
79.0	29346.0
80.0	28195.0
81.0	36925.0
82.0	31025.0
83.0	31338.0
84.0	33846.0
85.0	33733.0
86.0	34018.0
87.0	31865.0
88.0	37396.0
89.0	34710.0
90.0	33979.0
91.0	34043.0
92.0	34425.0
93.0	34897.0
94.0	35481.0
95.0	36968.0
96.0	37147.0
97.0	40757.0
98.0	37941.0
99.0	43121.0
100.0	40161.0
101.0	38605.0
102.0	39644.0
103.0	47358.0
104.0	42227.0
105.0	42705.0
106.0	51438.0
107.0	44194.0
108.0	46413.0
109.0	47521.0
110.0	57104.0
111.0	43392.0
112.0	43875.0
113.0	43366.0
114.0	46302.0
115.0	43156.0
116.0	45638.0
117.0	39405.0
118.0	41288.0
119.0	42335.0
120.0	44854.0
121.0	46049.0
122.0	42644.0
123.0	44490.0
124.0	43590.0
125.0	40969.0
126.0	40588.0
127.0	40304.0
128.0	42064.0
129.0	42484.0
130.0	41394.0
131.0	41708.0
132.0	42532.0
133.0	44834.0
134.0	47285.0
135.0	52923.0
136.0	47586.0
137.0	49789.0
138.0	51858.0
139.0	59364.0
140.0	53866.0
141.0	52826.0
142.0	56519.0
143.0	54878.0
144.0	55845.0
145.0	57616.0
146.0	59338.0
147.0	58824.0
148.0	61352.0
149.0	70208.0
150.0	69682.0
151.0	63712.0
152.0	59128.0
153.0	64300.0
154.0	74234.0
155.0	63287.0
156.0	58292.0
157.0	61999.0
158.0	60321.0
159.0	61737.0
160.0	60816.0
161.0	60346.0
162.0	61518.0
163.0	63995.0
164.0	65025.0
165.0	66077.0
166.0	67221.0
167.0	71020.0
168.0	70101.0
169.0	71448.0
170.0	72742.0
171.0	73748.0
172.0	74240.0
173.0	77378.0
174.0	80094.0
175.0	80743.0
176.0	88290.0
177.0	84394.0
178.0	84555.0
179.0	86664.0
180.0	89011.0
181.0	91292.0
182.0	93829.0
183.0	93871.0
184.0	96337.0
185.0	99930.0
186.0	100950.0
187.0	103232.0
188.0	107715.0
189.0	109219.0
190.0	111889.0
191.0	114861.0
192.0	117142.0
193.0	119892.0
194.0	122469.0
195.0	125810.0
196.0	135926.0
197.0	133015.0
198.0	141069.0
199.0	142128.0
200.0	144761.0
201.0	146381.0
202.0	150512.0
203.0	152642.0
204.0	155729.0
205.0	161360.0
206.0	164084.0
207.0	168697.0
208.0	173832.0
209.0	178178.0
210.0	180550.0
211.0	185366.0
212.0	191196.0
213.0	194659.0
214.0	200284.0
215.0	205491.0
216.0	210792.0
217.0	217095.0
218.0	222800.0
219.0	228771.0
220.0	238076.0
221.0	240141.0
222.0	246794.0
223.0	252055.0
224.0	260739.0
225.0	264160.0
226.0	272233.0
227.0	278410.0
228.0	286391.0
229.0	297647.0
230.0	302752.0
231.0	310371.0
232.0	318375.0
233.0	325984.0
234.0	332630.0
235.0	342045.0
236.0	352338.0
237.0	363297.0
238.0	374799.0
239.0	382100.0
240.0	391122.0
241.0	403781.0
242.0	413551.0
243.0	422048.0
244.0	428974.0
245.0	437476.0
246.0	449760.0
247.0	459998.0
248.0	473417.0
249.0	484870.0
250.0	497278.0
251.0	508992.0
252.0	526183.0
253.0	532786.0
254.0	545114.0
255.0	556672.0
256.0	570936.0
257.0	582603.0
258.0	599234.0
259.0	618197.0
260.0	630785.0
261.0	646846.0
262.0	661539.0
263.0	677002.0
264.0	696798.0
265.0	707980.0
266.0	727368.0
267.0	760333.0
268.0	757590.0
269.0	773466.0
270.0	796314.0
271.0	813588.0
272.0	830538.0
273.0	846086.0
274.0	863902.0
275.0	882192.0
276.0	898177.0
277.0	920065.0
278.0	931188.0
279.0	952850.0
280.0	975495.0
281.0	997082.0
282.0	1017708.0
283.0	1045334.0
284.0	1057090.0
285.0	1073472.0
286.0	1093658.0
287.0	1115116.0
288.0	1140577.0
289.0	1160219.0
290.0	1185542.0
291.0	1212840.0
292.0	1236785.0
293.0	1258064.0
294.0	1277779.0
295.0	1300884.0
296.0	1325833.0
297.0	1340186.0
298.0	1370485.0
299.0	1387004.0
300.0	1414233.0
301.0	1444960.0
302.0	1468670.0
303.0	1493624.0
304.0	1516216.0
305.0	1535828.0
306.0	1555532.0
307.0	1578279.0
308.0	1601177.0
309.0	1623955.0
310.0	1655688.0
311.0	1679093.0
312.0	1702505.0
313.0	1728627.0
314.0	1753250.0
315.0	1775836.0
316.0	1794019.0
317.0	1813700.0
318.0	1832303.0
319.0	1858341.0
320.0	1882453.0
