#Position (bp)	insert size	chromosomes
1.1050179605E9	4175.071901345486	0.0
1.1127724725E9	3897.349732771873	830.0
1.1205269845E9	1988.2656966991476	0.0
1.1282814965E9	2174.739295008048	0.0
1.1360360085E9	2379.96770484478	830.0
1.1437905205E9	1531.3179350930234	0.0
1.1515450325E9	2227.2638976351454	0.0
1.1592995445E9	1545.0196093142742	830.0
1.1670540565E9	1785.7310571499866	0.0
1.1748085685E9	1353.2786253470945	0.0
1.1825630805E9	655.5522107181282	830.0
1.1903175925E9	707.5342618902122	0.0
1.1980721045E9	600.6179115429086	0.0
1.2058266165E9	530.3393919570658	830.0
1.2135811285E9	490.70894950907626	0.0
1.2213356405E9	408.8375445129336	0.0
1.2290901525E9	372.7789933443857	830.0
1.233312218E9	366.95694228134477	0.0
1.237189474E9	12751.971385379222	0.0
1.2445991765E9	4569.106965772832	830.0
1.2523536885E9	5609.06739031647	0.0
1.2601082005E9	6156.514479332439	0.0
1.2678627125E9	3799.7069610877747	830.0
1.2756172245E9	5018.737157803506	0.0
1.2833717365E9	2868.7716215482014	0.0
1.2911262485E9	4540.167428443545	830.0
1.2988807605E9	2670.595037587866	0.0
1.3066352725E9	4397.042493662457	0.0
1.3143897845E9	1814.3876640559617	830.0
1.3221442965E9	1830.8837062828254	0.0
1.3298988085E9	2667.2742056579973	0.0
1.3376533205E9	3013.0382438073834	830.0
1.3454078325E9	898.4911823294209	0.0
1.3531623445E9	1621.0391286549052	0.0
1.3609168565E9	927.5820259682009	830.0
1.3686713685E9	597.702061953453	0.0
1.3764258805E9	511.8089947294518	0.0
1.3841803925E9	411.9105245433217	830.0
1.3904266695E9	380.4152644148234	0.0
1.3943039255E9	2232.2133401921296	0.0
1.3996894165E9	7219.542658464327	830.0
1.4074439285E9	5246.946227233305	0.0
1.4151984405E9	5717.894616735043	0.0
1.4229529525E9	3784.7670321557553	830.0
1.4307074645E9	3820.4039132740054	0.0
1.4384619765E9	933.7376238082375	0.0
1.4462164885E9	2134.7357190339435	830.0
1.4539710005E9	2098.7441222300363	0.0
1.4617255125E9	2008.4735427647504	0.0
1.4694800245E9	1294.390686636032	830.0
1.4772345365E9	1065.701787936686	0.0
1.4849890485E9	871.7586890212466	0.0
1.4927435605E9	621.2091908809435	830.0
1.5004980725E9	736.932140866674	0.0
1.5082525845E9	601.0970195586864	0.0
1.5160070965E9	595.2340425334513	830.0
1.5237616085E9	527.6726857798792	0.0
1.5315161205E9	393.6065260789286	0.0
1.5372765445E9	393.6030393623347	830.0
1.5411538005E9	7049.289759433575	0.0
1.5470251445E9	9365.392718507564	0.0
1.5547796565E9	4181.537707695713	830.0
1.5625341685E9	3788.2740555037094	0.0
1.5702886805E9	4296.88444682292	0.0
1.5780431925E9	5874.941190028722	830.0
1.5857977045E9	5638.013354912483	0.0
1.5935522165E9	0.0	0.0
1.6013067285E9	403.14042900760387	830.0
1.6090612405E9	1224.5252212293856	0.0
1.6168157525E9	2556.8974313501417	0.0
1.6245702645E9	1422.2286840265845	830.0
1.6323247765E9	1233.2133796344344	0.0
1.6400792885E9	1140.852499122355	0.0
1.6478338005E9	747.0715662542372	830.0
1.6555883125E9	590.9844415715096	0.0
1.6633428245E9	514.7301959243321	0.0
1.6710973365E9	468.1042777129436	830.0
1.677673868E9	386.767063291277	0.0
1.681551124E9	7640.110272098386	0.0
1.6866063605E9	4945.412899134966	830.0
1.6943608725E9	5133.128892232476	0.0
1.7021153845E9	5220.9949780106535	0.0
1.7098698965E9	7006.458204745252	830.0
1.7176244085E9	10443.093394613308	0.0
1.7253789205E9	1238.4001268283162	0.0
1.7331334325E9	2072.826250210405	830.0
1.7408879445E9	1565.8487011133313	0.0
1.7486424565E9	1466.6745492441983	0.0
1.7563969685E9	1284.0053144655508	830.0
1.7641514805E9	1118.7077003084828	0.0
1.7719059925E9	816.4142557299975	0.0
1.7796605045E9	543.0434295534434	830.0
1.7874150165E9	559.1729084797558	0.0
1.7951695285E9	478.0884215167226	0.0
1.8029240405E9	413.86207440568995	830.0
1.8106785525E9	393.4520681761273	0.0
1.8152318495E9	371.75360172524876	0.0
1.8191091055E9	4819.911993267824	830.0
1.8261875765E9	3893.915227954379	0.0
1.8339420885E9	3737.4517482828455	0.0
1.8416966005E9	4347.907625514839	830.0
1.8494511125E9	2659.8504299145625	0.0
1.8572056245E9	3404.6410796520304	0.0
1.8649601365E9	2393.60088257514	830.0
1.8727146485E9	1455.1067576551516	0.0
1.8804691605E9	4802.154644003865
1.8882236725E9	2011.692663602082
1.8959781845E9	945.0975934832819
1.9037326965E9	773.6220237101193
1.9114872085E9	616.5056876709795
1.9192417205E9	682.739136676876
1.9269962325E9	811.2299896816696
1.9347507445E9	502.98661270737693
1.9425052565E9	375.24009625812835
1.9486484595E9	373.8342568581957
1.9525257155E9	8025.414069742795
1.9580142805E9	7811.000978328593
1.9657687925E9	4863.87558764574
1.9735233045E9	4540.9980454610595
1.9812778165E9	2847.085137301394
1.9890323285E9	2644.948553584367
1.9967868405E9	2969.2767178504937
2.0045413525E9	3489.7055894486593
2.0122958645E9	1992.2522506264918
2.0200503765E9	1968.9785634648292
2.0278048885E9	1182.0444516442262
2.0355594005E9	1070.0772096057628
2.0433139125E9	1206.4784213305174
2.0510684245E9	851.3638606915018
2.0588229365E9	780.7475107773972
2.0665774485E9	558.1344032518925
2.0743319605E9	484.6430836950258
2.081487759E9	383.4470271576048
2.085365015E9	0.0
2.0898409845E9	0.0
2.0975954965E9	0.0
2.1053500085E9	3877.465789041294
2.1131045205E9	2043.596931819902
2.1208590325E9	1580.0710992152808
2.1286135445E9	1949.2743012138753
2.1363680565E9	1171.4458912511145
2.1441225685E9	1618.6780655196221
2.1518770805E9	652.2741836456472
2.1596315925E9	662.2287451353343
2.1673861045E9	577.9610297914287
2.1751406165E9	461.5914578556789
2.1828951285E9	385.24669371615795
2.1906496405E9	390.13948787062
2.197231538E9	373.75886703563424
2.201108794E9	0.0
2.2061586645E9	0.0
2.2139131765E9	0.0
2.2216676885E9	2052.7769053409934
2.2294222005E9	1557.0233759683897
2.2371767125E9	2793.471210402017
2.2449312245E9	1248.1804421460993
2.2526857365E9	1156.56146361134
2.2604402485E9	1362.4335853950483
2.2681947605E9	969.0154547803774
2.2759492725E9	1022.8996112007934
2.2837037845E9	448.72502593807314
2.2914582965E9	472.38110670441796
2.2992128085E9	524.734335445895
2.305187892E9	379.3962193748362
2.309065148E9	0.0
2.3147218325E9	0.0
2.3224763445E9	0.0
2.3302308565E9	1850.472798608548
2.3379853685E9	3100.8909701390444
2.3457398805E9	1679.9719998906567
2.3534943925E9	1776.5501244821605
2.3612489045E9	1396.420887012912
2.3690034165E9	1028.420470129854
2.3767579285E9	729.7797638881425
2.3845124405E9	600.7580409835051
2.3922669525E9	571.4148361634482
2.4000214645E9	408.81824071414525
2.406857916E9	376.89270623779163
2.410735172E9	5187.884414048972
2.4155304885E9	4494.117533297221
2.4232850005E9	4235.863428624376
2.4310395125E9	3153.4062139697126
2.4387940245E9	2531.80490389069
2.4465485365E9	31480.25332698763
2.4543030485E9	442.3994207599284
2.4620575605E9	1377.4707389968764
2.4698120725E9	736.3565718846386
2.4775665845E9	635.7303689481378
2.4853210965E9	509.07859485339225
2.4930756085E9	441.93029680417305
2.4985623645E9	383.13780064068504
2.5024396205E9	4995.4984926505895
2.5085846325E9	3598.7866292539347
2.5163391445E9	3134.786079002399
2.5240936565E9	1573.0176527030098
2.5318481685E9	2122.548228173976
2.5396026805E9	2221.275994060812
2.5473571925E9	1398.0279173124852
2.5551117045E9	831.3378252588989
2.5628662165E9	581.3954812509093
2.5706207285E9	399.4961634736966
2.5779325295E9	392.6269005417733
2.5818097855E9	1797.8383861776347
2.5861297525E9	1435.2246906061487
2.5938842645E9	1616.4779226285982
2.6016387765E9	1116.0787790697675
2.6093932885E9	886.0645609220584
2.6171478005E9	880.5637660057178
2.6249023125E9	677.1812583730061
2.6326568245E9	652.874973109306
2.6404113365E9	425.29233852715214
2.6481658485E9	420.0759701862963
2.6557437135E9	377.599254513283
2.6596209695E9	4364.409584360538
2.6636748725E9	4001.1397963436816
2.6714293845E9	4170.978133972065
2.6791838965E9	2220.78594568006
2.6869384085E9	626.6147083742018
2.6946929205E9	811.7620213984112
2.7024474325E9	869.1425068023797
2.7102019445E9	517.6930799246622
2.716326253E9	376.0812712785636
2.720203509E9	2179.1213024038248
2.7257109685E9	1741.6953438151725
2.7334654805E9	925.8774507849158
2.7412199925E9	845.274610161768
2.7489745045E9	982.7654282940064
2.7567290165E9	663.254803743193
2.7644835285E9	485.1455709135363
2.7722380405E9	407.12708927420124
2.778857061E9	390.9736859281177
2.782734317E9	0.0
2.7877470645E9	616.2900761471519
2.7955015765E9	519.6404102447608
2.8032560885E9	576.6273876541441
2.8110106005E9	497.2511938503228
2.8187651125E9	449.1145493072061
2.8261855445E9	377.120417446339
2.8300628005E9	0.0
2.8342741365E9	0.0
2.8420286485E9	370.8619443597893
2.8497831605E9	825.2395755813009
2.8575376725E9	835.0578288455432
2.8652921845E9	593.1355998674026
2.8730466965E9	458.5004013362242
2.8789786195E9	375.04647553483824
2.8828558755E9	6454.255051020639
2.8885557205E9	3759.8000532231304
2.8963102325E9	5286.601820578301
2.9040647445E9	5233.528765642796
2.9118192565E9	5707.979069938831
2.9195737685E9	2540.1363725852775
2.9273282805E9	4024.3656335600285
2.9350827925E9	2070.311359276884
2.9428373045E9	1009.1058952274192
2.9505918165E9	2537.4136210882034
2.9583463285E9	1146.4865837352343
2.9661008405E9	709.3646309252575
2.9738553525E9	1468.276200524523
2.9816098645E9	1108.341995311953
2.9893643765E9	654.5886446240294
2.9971188885E9	765.6263858891954
3.0048734005E9	607.053211430618
3.0126279125E9	584.6431339795298
3.0203824245E9	459.28163431970756
3.0281369365E9	381.5394157947406
3.0341590195E9	375.1074052723563
3.0380362755E9	372.48285352210036
3.0436459605E9	636.5071398397198
3.0514004725E9	33360.35238460581
3.0591549845E9	416.03795937961155
3.0669094965E9	28182.001446631282
3.0746640085E9	0.0
3.0824185205E9	0.0
3.0901730325E9	0.0
3.0948638505E9	372.5726766185733
3.095685697E9	376.21883610596853
3.0956961125E9	314.86745689655174
3.0957057475E9	366.8640569183216
3.095723208E9	369.47688976748566
3.0957468575E9	370.8788334532139
3.0957743915E9	372.12394366197185
3.0958051445E9	368.4976177016878
3.0958392935E9	367.16693290734827
3.0958746045E9	367.9533841326759
3.0959108895E9	367.90154915303316
3.095947426E9	369.7889048446829
3.095984339E9	376.8794892258579
3.0960216755E9	366.58951546673967
3.0960595015E9	369.7655153046897
3.0960978295E9	372.19866247049566
3.0961365375E9	369.43438219493476
3.0961758875E9	368.9137055837563
3.096215745E9	369.57341110217214
3.096255679E9	372.4494884910486
3.0962957E9	375.487555998009
3.096336017E9	369.82147754843703
3.0963766085E9	371.02078860554013
3.096417435E9	372.7985927880387
3.096458902E9	369.19701586634443
3.0965008355E9	370.7196482196482
3.0965428785E9	367.98640864668954
3.096585625E9	366.44047244094486
3.096629057E9	374.0526120785476
3.096672664E9	366.5842423149734
3.096717443E9	369.2889671721039
3.096763347E9	366.4736559139785
3.0968269725E9	374.4481971702419
3.09691267E9	369.2502874389192
3.097004057E9	353.9988001371272
3.097103618E9	368.84773885695694
3.0972210215E9	366.738219289105
3.0973497685E9	363.72593070158035
3.0974831875E9	365.5771035970361
3.097629745E9	370.1100430947411
3.097787028E9	372.56388912726334
3.097947186E9	370.0536040767106
3.0981086605E9	374.3726574195056
3.098271681E9	368.74529091670155
3.0984370835E9	368.25299063503996
3.0986053035E9	357.9882208329189
3.098776315E9	368.43061943570297
3.0989485365E9	394.41161216397546
3.099120956E9	369.89797721916733
3.0992945225E9	370.32532730188365
3.0994714155E9	374.05685986289893
3.099650861E9	370.43326944565723
3.099830935E9	369.1151182050896
3.1000126105E9	372.4774720168101
3.1001974875E9	356.404331825377
3.100384347E9	367.2070822328778
3.100571295E9	369.870596283206
3.100759707E9	369.41781309297915
3.100950336E9	369.69406471459166
3.101151657E9	462.0791203996597
3.1015309915E9	371.24244301288405
