#Position (bp)	insert size	chromosomes
2.4232850005E9	3687.2793238580075
2.4310395125E9	3038.461097911502
2.4387940245E9	2407.661528161173
2.4465485365E9	32268.868060318997
2.4543030485E9	511.49358417434655
2.4620575605E9	985.0366816054767
2.4698120725E9	875.7400074928833
2.4775665845E9	599.116248861956
2.4853210965E9	486.23546643420826
2.4930756085E9	385.9379003423493
2.4985623645E9	377.1805758393088
2.5024396205E9	4678.520938268531
2.5085846325E9	3155.4577626984096
2.5163391445E9	2414.5891711177524
2.5240936565E9	1634.31026902594
2.5318481685E9	2068.4032220280037
2.5396026805E9	1856.4159450299599
2.5473571925E9	1242.3929599309336
2.5551117045E9	695.6253589197132
2.5628662165E9	646.1273846821141
2.5706207285E9	421.99479714067036
2.5779325295E9	394.0799977214823
2.5818097855E9	924.8331528871391
2.5861297525E9	1210.8210017669821
2.5938842645E9	1872.2412511221783
2.6016387765E9	1116.1571659379665
2.6093932885E9	726.8229459409974
2.6171478005E9	753.7542901224086
2.6249023125E9	604.0059929204918
2.6326568245E9	564.1190639384813
2.6404113365E9	493.2399411758388
2.6481658485E9	389.7574923743938
2.6557437135E9	373.06362229918244
2.6596209695E9	3273.800402527701
2.6636748725E9	3900.937326371911
2.6714293845E9	3041.0321517662187
2.6791838965E9	1910.012869271505
2.6869384085E9	676.9747384823123
2.6946929205E9	857.1975281757742
2.7024474325E9	745.1554386204125
2.7102019445E9	542.6754177678608
2.716326253E9	380.8031835548724
2.720203509E9	1259.578888461327
2.7257109685E9	1331.35315703904
2.7334654805E9	817.6313309731562
2.7412199925E9	683.8354802097524
2.7489745045E9	742.3542034515965
2.7567290165E9	723.5006675072983
2.7644835285E9	431.3944366503285
2.7722380405E9	399.9383634498341
2.778857061E9	375.64198624447886
2.782734317E9	0.0
2.7877470645E9	399.07431571561347
2.7955015765E9	585.0794019702448
2.8032560885E9	459.4166295022563
2.8110106005E9	461.31384498894226
2.8187651125E9	442.63651598417425
2.8261855445E9	379.3779241711396
2.8300628005E9	0.0
2.8342741365E9	0.0
2.8420286485E9	368.5640074211503
2.8497831605E9	836.0269312298856
2.8575376725E9	702.8976160980376
2.8652921845E9	489.29966876985804
2.8730466965E9	420.83246783236314
2.8789786195E9	370.1903298435013
2.8828558755E9	5984.171909633515
2.8885557205E9	4280.211660436418
2.8963102325E9	3644.704215619758
2.9040647445E9	4386.967848057407
2.9118192565E9	4246.209918269176
2.9195737685E9	2019.322360737763
2.9273282805E9	3916.9022146088087
2.9350827925E9	1386.3318861943715
2.9428373045E9	1122.7723699693263
2.9505918165E9	1976.6789310032962
2.9583463285E9	1864.056692440701
2.9661008405E9	1386.4251045229566
2.9738553525E9	1140.374508106884
2.9816098645E9	852.9646406027092
2.9893643765E9	521.3678785569246
2.9971188885E9	747.8385127133596
3.0048734005E9	602.9178133681014
3.0126279125E9	469.72552423809753
3.0203824245E9	412.024925537526
3.0281369365E9	379.09732381609166
3.0341590195E9	370.55832727539297
3.0380362755E9	367.4494209482373
3.0436459605E9	521.7451631486524
3.0514004725E9	33580.94794171606
3.0591549845E9	445.42512184546524
3.0669094965E9	35153.20577164366
3.0746640085E9	0.0
3.0824185205E9	0.0
3.0901730325E9	0.0
3.0948638505E9	370.4444403548943
3.095685697E9	374.75667501753685
3.0956961125E9	323.2660753880266
3.0957057475E9	366.768103013311
3.095723208E9	368.1687216681777
3.0957468575E9	368.2043994549348
3.0957743915E9	369.35243055555554
3.0958051445E9	367.07834611431736
3.0958392935E9	364.8127232914602
3.0958746045E9	363.5989148580968
3.0959108895E9	365.3888804955431
3.095947426E9	368.32052448082464
3.095984339E9	373.85540334855403
3.0960216755E9	367.535955831608
3.0960595015E9	366.6858369098712
3.0960978295E9	370.0253164556962
3.0961365375E9	369.463768115942
3.0961758875E9	368.7000372162263
3.096215745E9	367.60369774919616
3.096255679E9	368.11053484602917
3.0962957E9	373.0987113402062
3.096336017E9	369.55364270591093
3.0963766085E9	368.908179377862
3.096417435E9	372.12994350282486
3.096458902E9	368.77786927431805
3.0965008355E9	370.43359129889143
3.0965428785E9	367.2782472813088
3.096585625E9	365.30957438439145
3.096629057E9	372.102962962963
3.096672664E9	365.0307733238737
3.096717443E9	368.7386352079732
3.096763347E9	366.042181309718
3.0968269725E9	373.32969359331474
3.09691267E9	368.5002865876958
3.097004057E9	352.85088544785697
3.097103618E9	368.5255295429208
3.0972210215E9	365.34037718700296
3.0973497685E9	364.0488056620466
3.0974831875E9	364.3962667625957
3.097629745E9	368.1644780695907
3.097787028E9	379.3555498590105
3.097947186E9	369.3902373298943
3.0981086605E9	372.9818308892673
3.098271681E9	365.67464862051014
3.0984370835E9	366.32996133130786
3.0986053035E9	357.053882906496
3.098776315E9	366.5561403508772
3.0989485365E9	404.03406023272436
3.099120956E9	369.2985823981099
3.0992945225E9	367.1599042202933
3.0994714155E9	369.3659396738905
3.099650861E9	365.0650354819633
3.099830935E9	366.65670973041597
3.1000126105E9	369.68489417935217
3.1001974875E9	354.6840691436519
3.100384347E9	365.86372385149167
3.100571295E9	368.2053418559525
3.100759707E9	367.45611523532625
3.100950336E9	368.7129849620851
3.101151657E9	466.76423457211047
3.1015309915E9	368.8669433526647
