#Position (bp)	mapping quality
3877256.5	53.55047949040502
1.16317685E7	56.819891793333994
1.93862805E7	57.45738217013548
2.71407925E7	59.060834045443876
3.48953045E7	59.557484355535834
4.26498165E7	59.43859746911031
5.04043285E7	59.29396377688
5.81588405E7	59.52994247915488
6.59133525E7	59.418568718325176
7.36678645E7	59.39338768961238
8.14223765E7	59.023311288006596
8.91768885E7	59.371085360558965
9.69314005E7	59.51278353562957
1.046859125E8	57.720754301346034
1.124404245E8	58.13894998248664
1.201949365E8	47.05068932160569
1.279494485E8	0.0
1.357039605E8	0.0
1.434584725E8	37.117605236829824
1.512129845E8	49.51210270034678
1.589674965E8	57.84359091111258
1.667220085E8	59.49198058199439
1.744765205E8	59.2960389985124
1.822310325E8	59.44562570292182
1.899855445E8	59.45096815322239
1.977400565E8	59.29354427590876
2.054945685E8	58.23509391237638
2.132490805E8	59.509029747156276
2.210035925E8	58.5023671541111
2.287581045E8	58.3527881259285
2.365126165E8	59.28077719784335
2.442671285E8	58.899302449436355
2.48697503E8	52.159343889901514
2.52574759E8	58.94762268477594
2.597761525E8	59.5343769740552
2.675306645E8	59.385273889534375
2.752851765E8	59.626645466990794
2.830396885E8	52.49904269209327
2.907942005E8	59.47708132582974
2.985487125E8	59.694270082864186
3.063032245E8	59.47072097410742
3.140577365E8	59.565403744842456
3.218122485E8	59.30933531222391
3.295667605E8	59.35411254145481
3.373212725E8	36.791101181384825
3.450757845E8	28.82430876637538
3.528302965E8	59.09819688606465
3.605848085E8	49.898550317905354
3.683393205E8	59.31719463914602
3.760938325E8	59.32919814931901
3.838483445E8	55.420753561370915
3.916028565E8	59.61456005813747
3.993573685E8	59.37025410330215
4.071118805E8	59.267273362203355
4.148663925E8	59.36243402192704
4.226209045E8	59.39710059074459
4.303754165E8	59.403433709935435
4.381299285E8	59.53898743158613
4.458844405E8	59.34105081311815
4.536389525E8	59.554745652525305
4.613934645E8	59.42481144748317
4.691479765E8	59.623377129181435
4.769024885E8	59.57971090623356
4.846570005E8	59.356579808599996
4.904921255E8	58.139552375538486
4.943693815E8	59.26619896271271
5.001660245E8	59.4598177811198
5.079205365E8	59.480625187205135
5.156750485E8	59.34053084241664
5.234295605E8	59.551407600434295
5.311840725E8	59.34798749389666
5.389385845E8	59.49798468055261
5.466930965E8	59.46621988438279
5.544476085E8	59.43622949204138
5.622021205E8	59.66902881177142
5.699566325E8	57.28637553027195
5.777111445E8	59.588232819010024
5.854656565E8	56.58485999516582
5.932201685E8	59.45489438539404
6.009746805E8	59.28146956692549
6.087291925E8	59.45749448606451
6.164837045E8	59.339418773414934
6.242382165E8	59.16188531360468
6.319927285E8	59.40193235238032
6.397472405E8	59.59267482150375
6.475017525E8	59.32919214052593
6.552562645E8	59.46668999261626
6.630107765E8	59.583360084656846
6.707652885E8	59.50006689277891
6.785198005E8	59.472911729766835
6.862743125E8	57.73406943811932
6.903119965E8	39.129667080740525
6.941892525E8	58.32681986605172
7.017833365E8	57.18234837455159
7.095378485E8	59.35667929110553
7.172923605E8	59.621400474052756
7.250468725E8	59.63804671532366
7.328013845E8	59.55343445206324
7.405558965E8	25.604329565881002
7.483104085E8	59.27594143844476
7.560649205E8	56.8447979310846
7.638194325E8	59.024684441330315
7.715739445E8	59.34236143155826
7.793284565E8	59.33334069017427
7.870829685E8	59.33081639289494
7.948374805E8	59.324042282741644
8.025919925E8	59.44208309291561
8.103465045E8	58.90617261262383
