#Insert size (bp)	insert size
644.0	15633.0
645.0	15380.0
646.0	15198.0
647.0	14682.0
648.0	14392.0
649.0	14391.0
650.0	13704.0
651.0	13430.0
652.0	13731.0
653.0	13330.0
654.0	13631.0
655.0	13019.0
656.0	12595.0
657.0	12184.0
658.0	11868.0
659.0	11544.0
660.0	11466.0
661.0	12132.0
662.0	11187.0
663.0	11585.0
664.0	10718.0
665.0	11776.0
666.0	10539.0
667.0	10754.0
668.0	10390.0
669.0	10839.0
670.0	9962.0
671.0	9292.0
672.0	9357.0
673.0	9457.0
674.0	8791.0
675.0	8695.0
676.0	8443.0
677.0	8416.0
678.0	8201.0
679.0	8519.0
680.0	8060.0
681.0	7868.0
682.0	7571.0
683.0	7582.0
684.0	7422.0
685.0	7281.0
686.0	7348.0
687.0	7492.0
688.0	7415.0
689.0	7375.0
690.0	7181.0
691.0	6947.0
692.0	6635.0
693.0	6854.0
694.0	6586.0
695.0	5503.0
696.0	5094.0
697.0	4258.0
698.0	4029.0
699.0	3659.0
700.0	3484.0
701.0	3409.0
702.0	3163.0
703.0	3128.0
704.0	3006.0
705.0	3171.0
706.0	2907.0
707.0	2894.0
708.0	2826.0
709.0	2750.0
710.0	2665.0
711.0	2663.0
712.0	2581.0
713.0	2452.0
714.0	2467.0
715.0	2461.0
716.0	2286.0
717.0	2320.0
718.0	2296.0
719.0	2262.0
720.0	2251.0
721.0	2205.0
722.0	2064.0
723.0	2067.0
724.0	2038.0
725.0	1900.0
726.0	1948.0
727.0	1966.0
728.0	1798.0
729.0	1883.0
730.0	1755.0
731.0	1683.0
732.0	1712.0
733.0	1687.0
734.0	1650.0
735.0	1635.0
736.0	1611.0
737.0	1537.0
738.0	1593.0
739.0	1505.0
740.0	1494.0
741.0	1513.0
742.0	1539.0
743.0	1417.0
744.0	1424.0
745.0	1409.0
746.0	1409.0
747.0	1358.0
748.0	1300.0
749.0	1376.0
750.0	1218.0
751.0	1273.0
752.0	1325.0
753.0	1227.0
754.0	1233.0
755.0	1293.0
756.0	1284.0
757.0	1324.0
758.0	1192.0
759.0	1046.0
760.0	1144.0
761.0	1006.0
762.0	1058.0
763.0	1049.0
764.0	1111.0
765.0	1008.0
766.0	923.0
767.0	938.0
768.0	938.0
769.0	938.0
770.0	952.0
771.0	926.0
772.0	854.0
773.0	864.0
774.0	895.0
775.0	873.0
776.0	816.0
777.0	1034.0
778.0	856.0
779.0	812.0
780.0	819.0
781.0	807.0
782.0	786.0
783.0	811.0
784.0	724.0
785.0	755.0
786.0	843.0
787.0	689.0
788.0	936.0
789.0	693.0
790.0	761.0
791.0	689.0
792.0	643.0
793.0	674.0
794.0	703.0
795.0	713.0
796.0	692.0
797.0	669.0
798.0	693.0
799.0	668.0
800.0	661.0
801.0	619.0
802.0	618.0
803.0	565.0
804.0	568.0
805.0	542.0
806.0	556.0
807.0	561.0
808.0	567.0
809.0	549.0
810.0	624.0
811.0	598.0
812.0	522.0
813.0	586.0
814.0	635.0
815.0	483.0
816.0	521.0
817.0	528.0
818.0	527.0
819.0	494.0
820.0	563.0
821.0	554.0
822.0	573.0
823.0	556.0
824.0	562.0
825.0	513.0
826.0	562.0
827.0	523.0
828.0	467.0
829.0	513.0
830.0	548.0
