#Position (bp)	mapping quality
3877256.5	53.51177147486237
1.16317685E7	56.81815037544917
1.93862805E7	57.4420279176369
2.71407925E7	59.083210073472785
3.48953045E7	59.560180694039545
4.26498165E7	59.44364189299955
5.04043285E7	59.30928983574037
5.81588405E7	59.53570475307531
6.59133525E7	59.423689506820025
7.36678645E7	59.41462544871348
8.14223765E7	59.04228446375004
8.91768885E7	59.380715196460656
9.69314005E7	59.53510198218849
1.046859125E8	57.74260724502812
1.124404245E8	58.13725513265154
1.201949365E8	46.815592270793275
1.279494485E8	0.0
1.357039605E8	0.0
1.434584725E8	37.14022742951295
1.512129845E8	49.431765263969695
1.589674965E8	57.91022560150267
1.667220085E8	59.493087097918625
1.744765205E8	59.29906106133845
1.822310325E8	59.45111138598602
1.899855445E8	59.465650196675185
1.977400565E8	59.297412974072245
2.054945685E8	58.20939247425445
2.132490805E8	59.513982629503694
2.210035925E8	58.516871575025995
2.287581045E8	58.41522653267046
2.365126165E8	59.30296665225929
2.442671285E8	58.920874030293774
2.48697503E8	52.318199741139
2.52574759E8	59.007259468498106
2.597761525E8	59.53261439598974
2.675306645E8	59.38674753916035
2.752851765E8	59.63815582951685
2.830396885E8	52.82686829928993
2.907942005E8	59.498714203414245
2.985487125E8	59.710933246692505
3.063032245E8	59.47848424297655
3.140577365E8	59.57820137142341
3.218122485E8	59.323094482409104
3.295667605E8	59.37790357745409
3.373212725E8	36.7422907726096
3.450757845E8	28.751901821886403
3.528302965E8	59.10465586965589
3.605848085E8	49.90826845682964
3.683393205E8	59.32484245704817
3.760938325E8	59.33139859133764
3.838483445E8	55.43770855492374
3.916028565E8	59.630326028215805
3.993573685E8	59.37592840551534
4.071118805E8	59.29347629514949
4.148663925E8	59.39242580358345
4.226209045E8	59.40458574539802
4.303754165E8	59.41897117808261
4.381299285E8	59.54722009848235
4.458844405E8	59.35485038830129
4.536389525E8	59.56667610783128
4.613934645E8	59.44930507972955
4.691479765E8	59.63345988181143
4.769024885E8	59.5819933444901
4.846570005E8	59.363651836031096
4.904921255E8	58.18097175844015
4.943693815E8	59.27739076167345
5.001660245E8	59.45910136220409
5.079205365E8	59.48763759994637
5.156750485E8	59.3601442774613
5.234295605E8	59.554625193962096
5.311840725E8	59.34092746603104
5.389385845E8	59.50257242641512
5.466930965E8	59.4709531837918
5.544476085E8	59.439456004844054
5.622021205E8	59.672962917247716
5.699566325E8	57.39873196644964
5.777111445E8	59.60814248908215
5.854656565E8	56.623028493231885
5.932201685E8	59.4724479847432
6.009746805E8	59.29547061820323
6.087291925E8	59.474429889416
6.164837045E8	59.34956523648436
6.242382165E8	59.15746358702895
6.319927285E8	59.39286277181249
6.397472405E8	59.60546441633867
6.475017525E8	59.3405294350685
6.552562645E8	59.48587347122367
6.630107765E8	59.60049265477106
6.707652885E8	59.50662859593153
6.785198005E8	59.481368047546006
6.862743125E8	57.79283898499393
6.903119965E8	39.502494124415186
6.941892525E8	58.26759626145716
7.017833365E8	57.2958074639512
7.095378485E8	59.3697502354635
7.172923605E8	59.620797514760184
7.250468725E8	59.64861440899173
7.328013845E8	59.56542362223986
7.405558965E8	25.96638548503577
7.483104085E8	59.27373712771318
7.560649205E8	56.95222945143928
7.638194325E8	59.04278125114485
7.715739445E8	59.346037655839375
7.793284565E8	59.352251270663935
7.870829685E8	59.34887116332425
7.948374805E8	59.3468959746878
8.025919925E8	59.45209082122102
8.103465045E8	58.94529033779789
8.181010165E8	59.42977927016478
8.258555285E8	59.17214702592481
8.336100405E8	59.24499058383982
8.413645525E8	59.39040902402993
8.491190645E8	59.51252838740412
8.568735765E8	58.851283478940545
8.646280885E8	59.428407142343595
8.723826005E8	59.550066228515426
8.789432785E8	56.37715896079322
8.828205345E8	55.87089689765589
