#Insert size (bp)	insert size
0.0	1.7572812E7
2.0	7731.0
3.0	7715.0
4.0	7796.0
5.0	7953.0
6.0	7429.0
7.0	7771.0
8.0	7523.0
9.0	7601.0
10.0	7546.0
11.0	7457.0
12.0	7595.0
13.0	7286.0
14.0	7428.0
15.0	7367.0
16.0	7240.0
17.0	6961.0
18.0	6998.0
19.0	6778.0
20.0	6736.0
21.0	6806.0
22.0	6524.0
23.0	6673.0
24.0	6455.0
25.0	6362.0
26.0	6227.0
27.0	6541.0
28.0	6803.0
29.0	6579.0
30.0	7244.0
31.0	7358.0
32.0	7212.0
33.0	7532.0
34.0	7910.0
35.0	8134.0
36.0	8224.0
37.0	8520.0
38.0	8474.0
39.0	8586.0
40.0	9857.0
41.0	9659.0
42.0	10803.0
43.0	12700.0
44.0	14373.0
45.0	17158.0
46.0	19013.0
47.0	21211.0
48.0	20731.0
49.0	22648.0
50.0	22174.0
51.0	24628.0
52.0	23438.0
53.0	24430.0
54.0	25692.0
55.0	24827.0
56.0	26819.0
57.0	25554.0
58.0	26743.0
59.0	27860.0
60.0	27802.0
61.0	29066.0
62.0	28033.0
63.0	30862.0
64.0	31526.0
65.0	36398.0
66.0	38648.0
67.0	32429.0
68.0	32345.0
69.0	36151.0
70.0	43536.0
71.0	31342.0
72.0	30440.0
73.0	31618.0
74.0	35021.0
75.0	31296.0
76.0	31430.0
77.0	34331.0
78.0	33176.0
79.0	31436.0
80.0	29707.0
81.0	42200.0
82.0	33324.0
83.0	31892.0
84.0	33585.0
85.0	34377.0
86.0	35661.0
87.0	33520.0
88.0	41203.0
89.0	36936.0
90.0	36421.0
91.0	36671.0
92.0	37248.0
93.0	38165.0
94.0	39030.0
95.0	40188.0
96.0	40918.0
97.0	45598.0
98.0	42067.0
99.0	48131.0
100.0	44982.0
101.0	42143.0
102.0	44140.0
103.0	54719.0
104.0	48268.0
105.0	48938.0
106.0	60306.0
107.0	48486.0
108.0	49105.0
109.0	51189.0
110.0	64330.0
111.0	47875.0
112.0	48509.0
113.0	48162.0
